LayerID	X(mm)	Y(mm)	Z_Plane(mm)	KinE(MeV)
6	42.6033	18.5873	-40000	2.05478e+06
7	48.9472	17.496	-60000	2.01876e+06
8	54.914	16.2572	-80000	1.98573e+06
9	59.8047	14.6903	-100000	1.94703e+06
0	0.388186	-1.46497	80000	2.23008e+06
1	2.2842	-4.62698	60000	2.18999e+06
2	2.86862	-8.41763	40000	2.16592e+06
3	4.02474	-8.85409	20000	2.04309e+06
4	6.12917	-8.84829	0	1.86548e+06
5	10.1864	-6.61661	-20000	1.82732e+06
6	13.4479	-3.41123	-40000	1.81255e+06
7	17.8736	2.84771	-60000	1.7853e+06
8	24.8248	11.8462	-80000	1.76267e+06
9	31.1152	21.04	-100000	1.74955e+06
0	0.13209	0.0902843	80000	2.19024e+06
1	0.274882	-0.610151	60000	2.15817e+06
2	0.832616	-1.43175	40000	2.1191e+06
3	1.83179	-3.85745	20000	2.08555e+06
4	1.69572	-6.9651	0	2.07195e+06
5	2.1377	-9.02033	-20000	2.02227e+06
6	1.96534	-11.4233	-40000	2.00561e+06
7	3.80283	-12.788	-60000	1.98556e+06
8	5.57063	-11.7345	-80000	1.86741e+06
9	7.14547	-10.1107	-100000	1.85172e+06
0	2.91586	0.573235	80000	2.24098e+06
1	9.21994	2.03823	60000	2.2205e+06
2	16.9682	1.0311	40000	2.20578e+06
3	23.2578	0.272085	20000	2.17754e+06
4	28.9677	-0.734072	0	2.104e+06
5	33.7677	-3.99863	-20000	1.78245e+06
6	39.2222	-9.01097	-40000	1.75733e+06
7	46.1673	-16.2887	-60000	1.73364e+06
8	50.7691	-24.7302	-80000	1.71813e+06
9	53.1097	-33.6586	-100000	1.69831e+06
0	0.931115	1.17427	80000	2.23281e+06
1	3.27908	3.14819	60000	2.18747e+06
2	5.61373	0.989186	40000	2.06883e+06
3	8.07664	-3.80678	20000	1.99868e+06
4	9.49109	-10.4285	0	1.97162e+06
5	8.88934	-18.1751	-20000	1.901e+06
6	7.87338	-27.9917	-40000	1.88116e+06
7	6.39577	-38.2929	-60000	1.86518e+06
8	8.55189	-48.8151	-80000	1.76457e+06
9	12.1009	-62.9089	-100000	1.71554e+06
0	-1.4473	-1.41461	80000	2.23885e+06
1	-2.57362	-2.57812	60000	2.21989e+06
2	-2.01219	-5.54012	40000	2.17289e+06
3	-1.01866	-7.9647	20000	2.15213e+06
4	-2.8606	-7.88999	0	2.08437e+06
5	-8.56498	-8.07749	-20000	2.01335e+06
6	-15.2344	-8.46791	-40000	1.98668e+06
7	-22.8499	-6.4708	-60000	1.93623e+06
8	-30.4508	-5.53254	-80000	1.90156e+06
9	-37.6854	-3.93224	-100000	1.88287e+06
0	2.11132	0.0814386	80000	2.22953e+06
1	4.62603	1.25583	60000	2.15718e+06
2	6.24461	2.90187	40000	2.11972e+06
3	8.42363	5.28663	20000	2.09312e+06
4	11.1754	10.5386	0	2.07205e+06
5	10.585	15.1317	-20000	2.02983e+06
6	7.96475	18.0144	-40000	2.01598e+06
7	5.24214	18.3592	-60000	1.85656e+06
8	3.61171	16.7311	-80000	1.82432e+06
9	2.31735	15.9506	-100000	1.7516e+06
0	-0.451841	1.14922	80000	2.2237e+06
1	-1.98054	3.4289	60000	2.20855e+06
2	-2.21673	8.49444	40000	2.17634e+06
3	-2.61594	15.8131	20000	2.15869e+06
4	-4.51532	26.419	0	2.13955e+06
5	-6.72284	39.1692	-20000	2.10975e+06
6	-7.67187	53.7013	-40000	1.70572e+06
7	-4.77981	68.7738	-60000	1.65524e+06
8	1.20253	84.8777	-80000	1.56477e+06
9	7.40291	102.175	-100000	1.54221e+06
0	-0.673059	-1.36664	80000	2.23762e+06
1	-1.46217	-2.77038	60000	2.21672e+06
2	0.773541	-3.73333	40000	2.1875e+06
3	2.54607	-5.43216	20000	2.16082e+06
4	5.70512	-7.80642	0	2.1288e+06
5	6.97351	-9.88656	-20000	2.10431e+06
6	6.67727	-11.0696	-40000	2.07492e+06
7	4.28845	-10.9744	-60000	1.81947e+06
8	0.898403	-10.5851	-80000	1.75301e+06
9	-1.3104	-10.2393	-100000	1.57246e+06
0	-0.0454063	-1.69602	80000	2.19372e+06
1	-2.84866	-3.94848	60000	2.18077e+06
2	-7.02578	-3.72924	40000	2.16478e+06
3	-11.5355	-3.74846	20000	2.14989e+06
4	-17.7177	-1.37825	0	2.1269e+06
5	-25.1723	4.26427	-20000	2.03769e+06
6	-37.3177	10.5713	-40000	2.02207e+06
7	-49.8891	16.6564	-60000	2.00466e+06
8	-64.0642	23.8174	-80000	1.93035e+06
9	-77.7854	31.5828	-100000	1.84431e+06
0	-0.0470043	-0.356167	80000	2.22622e+06
1	-2.75399	-3.33434	60000	2.20092e+06
2	1.23914	-4.72774	40000	2.13169e+06
3	6.83065	-2.32622	20000	2.10662e+06
4	13.1656	-0.463656	0	2.08675e+06
5	22.2447	3.08016	-20000	1.70577e+06
6	31.0019	8.82037	-40000	1.68161e+06
7	39.7696	14.6262	-60000	1.6687e+06
8	45.1983	17.928	-80000	1.12101e+06
9	36.4629	23.1718	-100000	1.07875e+06
0	-0.662297	0.228662	80000	2.08615e+06
1	1.66301	1.1219	60000	2.06586e+06
2	4.19028	2.26257	40000	2.03386e+06
3	5.3058	1.39492	20000	1.98845e+06
4	9.24211	-1.62343	0	1.97115e+06
5	16.236	-5.26153	-20000	1.07644e+06
6	27.4113	-7.93134	-40000	1.03826e+06
7	30.8068	-8.54075	-60000	1.02215e+06
8	33.112	-8.53752	-80000	528658
9	32.7423	-4.32372	-100000	513238
0	-1.22979	1.32031	80000	2.20598e+06
1	-3.66578	1.88495	60000	2.15425e+06
2	-5.12819	1.70967	40000	2.06672e+06
3	-5.80791	-0.868704	20000	2.04024e+06
4	-7.65043	-6.65218	0	2.01323e+06
5	-6.98732	-14.7717	-20000	1.94492e+06
6	-5.29017	-24.2924	-40000	1.66375e+06
7	-5.8608	-32.6569	-60000	1.65106e+06
8	-10.7469	-41.9213	-80000	1.6271e+06
9	-19.4209	-53.0162	-100000	1.60567e+06
0	-0.350724	1.00036	80000	2.22642e+06
1	-3.65934	1.52084	60000	2.1945e+06
2	-8.75925	4.85855	40000	2.1788e+06
3	-14.1431	7.1567	20000	2.16076e+06
4	-19.9489	6.3937	0	2.11036e+06
5	-27.1966	4.98502	-20000	2.07533e+06
6	-33.7869	4.07395	-40000	2.05547e+06
7	-41.0726	2.93502	-60000	2.02546e+06
8	-48.9047	4.54992	-80000	1.97845e+06
9	-57.894	9.12358	-100000	1.94666e+06
0	-0.413368	-0.192633	80000	2.23978e+06
1	-0.421984	-1.85391	60000	2.14133e+06
2	-0.952363	-4.62854	40000	2.09962e+06
3	-2.56134	-4.70028	20000	2.059e+06
4	-4.07255	-2.91923	0	2.01907e+06
5	-5.03568	-4.24033	-20000	1.96137e+06
6	-7.29777	-7.46196	-40000	1.92575e+06
7	-10.4266	-9.4994	-60000	1.88998e+06
8	-15.5928	-14.4243	-80000	1.87213e+06
9	-22.2107	-21.047	-100000	1.84436e+06
0	0.0432474	0.691891	80000	2.23591e+06
1	1.29089	2.63061	60000	2.21962e+06
2	3.03923	5.36469	40000	2.1637e+06
3	4.26615	7.19773	20000	2.11908e+06
4	3.20242	6.59414	0	2.10023e+06
5	3.78023	7.73177	-20000	1.95664e+06
6	0.0934	9.14889	-40000	1.91604e+06
7	-5.66664	13.531	-60000	1.89597e+06
8	-12.0121	15.9868	-80000	1.88267e+06
9	-16.8612	18.0785	-100000	1.82408e+06
0	-1.73061	-0.743588	80000	2.24418e+06
1	-5.04882	-1.00271	60000	2.22576e+06
2	-7.73166	-1.94418	40000	2.18857e+06
3	-10.7012	-2.6976	20000	2.17075e+06
4	-10.8467	-2.835	0	2.12223e+06
5	-7.97008	-2.68337	-20000	2.09626e+06
6	-4.65044	0.949448	-40000	2.08054e+06
7	-3.03151	6.71251	-60000	1.87019e+06
8	-2.38299	12.0444	-80000	1.8205e+06
9	-1.03825	15.0963	-100000	1.80054e+06
0	0.233299	-0.909582	80000	2.20394e+06
1	0.548781	-2.63778	60000	2.18727e+06
2	1.54059	-6.7929	40000	2.14648e+06
3	1.9021	-10.5089	20000	2.01686e+06
4	-0.394693	-12.3789	0	2.00242e+06
5	-6.203	-11.8914	-20000	1.96749e+06
6	-11.2362	-11.3522	-40000	1.94224e+06
7	-17.7679	-9.39908	-60000	1.90752e+06
8	-25.5856	-4.37994	-80000	1.89048e+06
9	-36.017	1.22849	-100000	1.87343e+06
0	0.677059	1.01562	80000	2.22116e+06
1	3.01056	2.03309	60000	2.19781e+06
2	4.43247	2.15731	40000	2.17174e+06
3	5.0663	1.79288	20000	2.15379e+06
4	3.29828	0.194019	0	2.12573e+06
5	1.26766	-2.89103	-20000	2.10693e+06
6	-0.148513	-6.80086	-40000	2.07832e+06
7	-0.348418	-10.7786	-60000	2.0419e+06
8	-1.92262	-12.354	-80000	2.02407e+06
9	-3.40644	-11.219	-100000	2.00531e+06
0	-0.135794	-1.14482	80000	2.19411e+06
1	-1.81267	-1.44142	60000	2.1282e+06
2	-2.21652	-3.54558	40000	2.08876e+06
3	-4.32762	-5.41317	20000	2.07029e+06
4	-6.41493	-5.83022	0	2.0446e+06
5	-7.11109	-7.87682	-20000	2.01554e+06
6	-9.78171	-11.8006	-40000	1.8685e+06
7	-13.2102	-14.635	-60000	1.81265e+06
8	-16.5939	-19.3228	-80000	1.79284e+06
9	-19.1695	-23.5226	-100000	1.70479e+06
0	-1.35374	0.135174	80000	2.13155e+06
1	-5.00722	0.015606	60000	2.09267e+06
2	-9.19772	0.570926	40000	2.00926e+06
3	-30.978	-31.0599	20000	127123
4	-27.9253	-94.8454	0	113467
5	-3.27269	-157.829	-20000	100910
6	59.5406	-294.072	-40000	86662.3
7	68.5395	-540.942	-60000	76051.2
8	92.6118	-726.66	-80000	63726.7
9	155.33	-879.708	-100000	51704.8
0	0.96539	0.571274	80000	2.24326e+06
1	2.48496	1.19484	60000	2.20567e+06
2	3.02655	-0.719346	40000	2.18763e+06
3	4.14671	-1.93176	20000	2.11661e+06
4	2.68818	-4.56378	0	2.09663e+06
5	3.01441	-6.34469	-20000	2.05088e+06
6	2.78864	-8.16513	-40000	2.03629e+06
7	3.84111	-9.69549	-60000	2.00889e+06
8	4.53383	-11.0776	-80000	1.84864e+06
9	4.66975	-14.1692	-100000	1.82859e+06
0	1.00748	0.251604	80000	2.23617e+06
1	3.5997	2.85319	60000	2.21374e+06
2	5.09441	5.57752	40000	2.16537e+06
3	5.69742	8.92717	20000	2.12716e+06
4	7.19317	13.8433	0	2.09975e+06
5	8.50704	18.8784	-20000	2.08335e+06
6	6.99612	21.4818	-40000	2.03373e+06
7	5.02867	25.2231	-60000	2.00462e+06
8	0.0641383	29.1288	-80000	1.90051e+06
9	-8.79374	33.675	-100000	1.85735e+06
0	1.08611	0.192976	80000	2.23541e+06
1	3.29606	3.05126	60000	2.21182e+06
2	4.2179	7.00847	40000	2.19551e+06
3	5.33235	10.0132	20000	2.1744e+06
4	8.86409	14.7511	0	1.78624e+06
5	13.1513	19.5047	-20000	1.7534e+06
6	17.5295	26.8125	-40000	1.7404e+06
7	23.4544	34.3313	-60000	1.68452e+06
8	27.3645	43.5412	-80000	783792
9	35.1221	50.3948	-100000	766588
0	-0.326974	0.750891	80000	2.22074e+06
1	1.89955	0.738594	60000	2.19244e+06
2	6.36374	-0.346551	40000	2.12835e+06
3	13.5436	-1.20712	20000	2.09444e+06
4	22.4838	-1.03024	0	2.00329e+06
5	31.4288	-3.24117	-20000	1.98668e+06
6	42.1309	-9.75836	-40000	1.88756e+06
7	53.4153	-17.7428	-60000	1.86525e+06
8	65.1874	-23.7235	-80000	1.85119e+06
9	74.3119	-28.523	-100000	1.83406e+06
0	-1.04095	-0.364082	80000	2.02864e+06
1	-1.68352	-1.02566	60000	2.01115e+06
2	-2.80453	-1.67985	40000	1.97404e+06
3	-5.25337	-2.33701	20000	1.90755e+06
4	-10.2529	-2.03119	0	1.87486e+06
5	-16.9351	-0.684222	-20000	1.84054e+06
6	-23.2328	1.20303	-40000	1.81974e+06
7	-29.3339	4.25985	-60000	1.7886e+06
8	-36.1388	7.70512	-80000	1.77365e+06
9	-47.544	12.4461	-100000	1.73661e+06
0	0.442367	0.394797	80000	2.22598e+06
1	2.23697	2.2864	60000	2.20622e+06
2	2.95882	6.11776	40000	2.18429e+06
3	5.29748	11.2618	20000	2.15781e+06
4	8.38566	14.6939	0	2.13546e+06
5	10.012	21.1852	-20000	2.10618e+06
6	9.07087	28.4121	-40000	2.09241e+06
7	4.82648	34.1857	-60000	2.0511e+06
8	0.692874	36.7988	-80000	2.03703e+06
9	-4.024	37.2285	-100000	2.01731e+06
0	-0.617519	0.782588	80000	2.23885e+06
1	-2.89039	2.49558	60000	2.2067e+06
2	-7.14897	5.84069	40000	2.18428e+06
3	-12.4484	9.75385	20000	2.13741e+06
4	-17.3169	12.8824	0	2.11804e+06
5	-24.264	17.3839	-20000	2.10332e+06
6	-30.6479	20.6685	-40000	2.0699e+06
7	-35.0527	21.313	-60000	1.9846e+06
8	-39.6806	23.4246	-80000	1.94689e+06
9	-45.3949	27.6982	-100000	1.90829e+06
0	-1.54137	-0.414958	80000	2.20276e+06
1	-4.60093	-0.971502	60000	2.15786e+06
2	-9.55672	-2.22476	40000	2.14181e+06
3	-15.8736	-1.54945	20000	2.09022e+06
4	-21.8018	-2.11022	0	2.04906e+06
5	-30.91	-4.08083	-20000	1.85215e+06
6	-37.9316	-7.34239	-40000	1.82002e+06
7	-46.4979	-11.0512	-60000	1.79438e+06
8	-56.2018	-13.6834	-80000	1.70414e+06
9	-68.1881	-16.1438	-100000	1.65927e+06
0	-0.755639	0.824818	80000	2.2362e+06
1	-0.739093	0.0187632	60000	2.09762e+06
2	0.858536	-3.31238	40000	2.06737e+06
3	3.76869	-6.3826	20000	2.03209e+06
4	5.48392	-7.20527	0	2.00441e+06
5	6.10337	-9.3935	-20000	1.98614e+06
6	8.04424	-15.1488	-40000	1.97174e+06
7	10.2876	-21.1428	-60000	1.95263e+06
8	12.5893	-26.3194	-80000	1.9272e+06
9	11.3778	-30.7419	-100000	1.88479e+06
0	1.83481	-0.407138	80000	2.23247e+06
1	4.59579	-1.06269	60000	2.20725e+06
2	9.59406	-0.565828	40000	2.14681e+06
3	16.4396	-0.0296351	20000	2.08265e+06
4	24.1334	-1.05093	0	2.05811e+06
5	32.2068	-3.96862	-20000	2.02315e+06
6	39.7715	-8.06591	-40000	2.00014e+06
7	45.8517	-12.721	-60000	1.97487e+06
8	48.6237	-16.6859	-80000	1.93869e+06
9	50.1368	-20.3609	-100000	1.91495e+06
0	0.372715	0.415313	80000	2.17234e+06
1	-0.326053	0.54731	60000	2.01353e+06
2	-1.79644	-0.700245	40000	1.31442e+06
3	-0.781897	-4.19444	20000	1.20097e+06
4	4.96963	-7.85169	0	1.17959e+06
5	10.3725	-13.6672	-20000	1.14608e+06
6	18.2461	-19.529	-40000	1.13191e+06
7	26.4416	-26.9602	-60000	1.10729e+06
8	36.9369	-36.0666	-80000	1.08548e+06
9	47.1755	-46.9665	-100000	1.06438e+06
0	0.0576923	-0.440367	80000	2.23716e+06
1	1.10968	-3.44984	60000	2.19865e+06
2	6.13439	-5.79057	40000	2.18005e+06
3	11.5588	-6.33362	20000	2.16294e+06
4	20.6809	-5.75539	0	2.1307e+06
5	32.9608	-2.83756	-20000	2.10545e+06
6	42.8722	1.23303	-40000	1.83386e+06
7	49.3547	1.04857	-60000	1.8205e+06
8	55.3454	-2.27944	-80000	1.80231e+06
9	60.5219	-5.5865	-100000	1.78162e+06
0	0.951771	-1.88017	80000	2.19292e+06
1	-0.0837945	-5.89755	60000	2.14331e+06
2	-1.11507	-8.93147	40000	2.12403e+06
3	-1.28108	-8.75923	20000	2.06601e+06
4	-2.45975	-7.52513	0	1.98724e+06
5	-8.93353	-8.56922	-20000	685549
6	-18.298	-10.519	-40000	666615
7	-28.3991	-5.76367	-60000	647654
8	-32.4812	-1.3475	-80000	630702
9	-32.1777	-3.85164	-100000	612526
0	-0.714376	-1.04407	80000	2.20859e+06
1	-1.43759	-3.37814	60000	2.19009e+06
2	-1.88748	-5.67286	40000	2.14397e+06
3	-1.08659	-8.78541	20000	2.05028e+06
4	-0.190997	-10.7835	0	2.0215e+06
5	-2.07255	-8.87906	-20000	1.98536e+06
6	-3.44416	-8.1301	-40000	1.95695e+06
7	-2.78162	-8.6382	-60000	1.94016e+06
8	-1.63503	-8.18204	-80000	1.9252e+06
9	2.70366	-6.97621	-100000	1.9089e+06
0	-0.558631	-1.60162	80000	1.61855e+06
1	-1.63582	-3.86546	60000	1.57671e+06
2	-3.7085	-7.85146	40000	1.54042e+06
3	-5.67807	-9.34327	20000	1.4997e+06
4	-6.07081	-12.0907	0	1.47088e+06
5	-5.83255	-15.9081	-20000	1.41128e+06
6	-3.85837	-19.7482	-40000	1.39029e+06
7	-0.448813	-26.8974	-60000	1.37001e+06
8	3.14606	-32.9768	-80000	1.33214e+06
9	5.494	-37.9461	-100000	1.26549e+06
0	-0.647858	-0.343699	80000	2.2016e+06
1	-1.70316	-0.643752	60000	2.18582e+06
2	-1.09321	1.59979	40000	2.16938e+06
3	1.83609	1.96761	20000	2.1177e+06
4	5.32247	4.1685	0	2.09802e+06
5	8.29378	8.84878	-20000	2.08491e+06
6	10.7472	12.1015	-40000	2.05731e+06
7	11.1084	15.6363	-60000	2.03613e+06
8	8.02541	17.729	-80000	2.01161e+06
9	6.77272	20.6726	-100000	1.9954e+06
0	-0.224016	-0.814967	80000	2.24126e+06
1	-0.673281	-2.05794	60000	2.22049e+06
2	0.183387	-5.50439	40000	2.19519e+06
3	0.855711	-9.91922	20000	2.16207e+06
4	3.31967	-13.8563	0	2.09585e+06
5	9.24331	-16.5797	-20000	2.06651e+06
6	17.5518	-19.2577	-40000	2.01842e+06
7	26.587	-22.3887	-60000	1.91562e+06
8	38.7848	-24.8593	-80000	1.86686e+06
9	53.1342	-26.7368	-100000	1.83221e+06
0	0.678488	0.00415821	80000	2.21372e+06
1	-0.363327	1.59632	60000	2.19626e+06
2	-1.16797	3.11891	40000	2.06616e+06
3	-0.882611	1.50097	20000	2.02801e+06
4	2.79236	-1.6433	0	1.92246e+06
5	5.82555	-1.8967	-20000	1.83651e+06
6	8.92779	-2.25311	-40000	1.70492e+06
7	11.5023	-0.800289	-60000	1.67455e+06
8	16.647	0.309965	-80000	1.59172e+06
9	25.0446	1.60929	-100000	1.56256e+06
0	-0.672851	-1.32732	80000	2.21365e+06
1	-0.812065	-3.41136	60000	2.1852e+06
2	-0.343193	-4.34393	40000	2.13467e+06
3	1.22006	-6.70688	20000	2.08667e+06
4	0.713414	-9.847	0	2.05682e+06
5	3.35919	-13.2074	-20000	2.03709e+06
6	7.60084	-18.3711	-40000	2.00734e+06
7	11.8456	-23.334	-60000	1.96177e+06
8	18.3718	-28.6836	-80000	1.84666e+06
9	26.716	-35.2821	-100000	1.82646e+06
0	-0.865334	-0.195449	80000	2.21416e+06
1	-1.1382	-1.24914	60000	2.18144e+06
2	0.194864	-6.07273	40000	2.1638e+06
3	0.849075	-13.6809	20000	2.1378e+06
4	3.28566	-21.2002	0	2.1222e+06
5	4.91613	-27.2088	-20000	2.08224e+06
