LayerID	X(mm)	Y(mm)	Z_Plane(mm)	KinE(MeV)	px(MeV)	py(MeV)	pz(MeV)
0	0.0893528	-0.0052091	90000	6.86818e+06	128.79	-40.5862	-6.86829e+06
1	0.199781	-0.0773625	80000	6.84966e+06	121.16	42.434	-6.84977e+06
2	0.384029	-0.139023	70000	6.82874e+06	141.34	-206.896	-6.82885e+06
3	0.793242	-0.612106	60000	6.81306e+06	328.479	-463.088	-6.81316e+06
4	1.11062	-1.27777	50000	6.8002e+06	89.9466	-454.002	-6.80031e+06
5	1.06585	-1.86139	40000	6.75759e+06	-69.6196	-387.892	-6.7577e+06
6	0.807263	-2.43359	30000	6.73837e+06	-140.834	-483.629	-6.73847e+06
7	0.724692	-2.93845	20000	6.72552e+06	-63.5866	-169.517	-6.72562e+06
8	0.2923	-3.23111	10000	6.69857e+06	-392.842	-203.153	-6.69868e+06
9	-0.520479	-3.51616	0	6.65055e+06	-662.702	-196.261	-6.65065e+06
10	-1.32183	-3.80741	-10000	6.61533e+06	-619.255	-189.059	-6.61543e+06
11	-2.36932	-4.22663	-20000	6.56609e+06	-652.277	-385.39	-6.56619e+06
12	-3.45738	-4.9081	-30000	6.38291e+06	-612.654	-469.092	-6.38302e+06
13	-4.32015	-5.682	-40000	6.33771e+06	-576.273	-511.765	-6.33781e+06
14	-5.31752	-6.39706	-50000	6.25799e+06	-685.933	-390.974	-6.25809e+06
15	-6.56452	-7.12359	-60000	6.08059e+06	-798.666	-508.741	-6.08069e+06
16	-7.84675	-7.79406	-70000	6.07141e+06	-760.306	-239.622	-6.07151e+06
17	-9.22071	-7.97501	-80000	6.06251e+06	-844.372	35.5292	-6.06261e+06
18	-10.7522	-7.72598	-90000	6.04372e+06	-954.718	61.9428	-6.04383e+06
19	0	0	-100000	0	0	0	0
0	0.118213	-0.175103	90000	6.84015e+06	72.1109	-168.839	-6.84026e+06
1	0.419117	-0.239701	80000	6.82396e+06	167.746	10.7238	-6.82407e+06
2	0.672009	-0.212233	70000	6.76767e+06	173.509	156.781	-6.76778e+06
