LayerID	X(mm)	Y(mm)	Z_Plane(mm)	KinE(MeV)	px(MeV)	py(MeV)	pz(MeV)
0	1762.24	-0.149999	90000	2.04643e+06	355120	53.4119	-2.01549e+06
1	3523.78	0.22797	80000	2.03718e+06	353302	119.414	-2.00642e+06
2	5284.91	0.53033	70000	2.02942e+06	352001	67.3865	-1.99877e+06
3	7045.71	0.680857	60000	2.02304e+06	350749	-113.516	-1.99251e+06
4	8806.23	0.330817	50000	2.01072e+06	348809	-90.5664	-1.98034e+06
5	0	0	40000	0	0	0	0
6	0	0	30000	0	0	0	0
7	0	0	20000	0	0	0	0
8	0	0	10000	0	0	0	0
9	0	0	0	0	0	0	0
10	0	0	-10000	0	0	0	0
11	0	0	-20000	0	0	0	0
12	0	0	-30000	0	0	0	0
13	0	0	-40000	0	0	0	0
14	0	0	-50000	0	0	0	0
15	0	0	-60000	0	0	0	0
16	0	0	-70000	0	0	0	0
17	0	0	-80000	0	0	0	0
18	0	0	-90000	0	0	0	0
19	0	0	-100000	0	0	0	0
0	1763.06	0.176127	90000	2.03938e+06	354092	62.4582	-2.00851e+06
1	3525.63	0.69783	80000	2.01182e+06	349262	202.248	-1.98138e+06
2	5288.93	1.09274	70000	2.00444e+06	348098	80.8742	-1.97409e+06
3	7052.81	1.86089	60000	1.99273e+06	346129	260.465	-1.96255e+06
4	8816.15	2.92205	50000	1.97546e+06	343141	98.5055	-1.94554e+06
5	0	0	40000	0	0	0	0
6	0	0	30000	0	0	0	0
7	0	0	20000	0	0	0	0
8	0	0	10000	0	0	0	0
9	0	0	0	0	0	0	0
10	0	0	-10000	0	0	0	0
11	0	0	-20000	0	0	0	0
12	0	0	-30000	0	0	0	0
13	0	0	-40000	0	0	0	0
14	0	0	-50000	0	0	0	0
15	0	0	-60000	0	0	0	0
16	0	0	-70000	0	0	0	0
17	0	0	-80000	0	0	0	0
18	0	0	-90000	0	0	0	0
19	0	0	-100000	0	0	0	0
0	1762.09	-0.389213	90000	2.00289e+06	347555	-110.523	-1.97261e+06
1	3523.99	-0.809941	80000	1.99051e+06	345364	51.4341	-1.96043e+06
2	5286.05	-0.27164	70000	1.97362e+06	342588	159.14	-1.94377e+06
3	7048.31	0.845794	60000	1.96585e+06	341162	219.48	-1.93612e+06
4	8810.39	2.1371	50000	1.95516e+06	339320	272.467	-1.9256e+06
5	0	0	40000	0	0	0	0
6	0	0	30000	0	0	0	0
7	0	0	20000	0	0	0	0
8	0	0	10000	0	0	0	0
9	0	0	0	0	0	0	0
10	0	0	-10000	0	0	0	0
11	0	0	-20000	0	0	0	0
12	0	0	-30000	0	0	0	0
13	0	0	-40000	0	0	0	0
14	0	0	-50000	0	0	0	0
15	0	0	-60000	0	0	0	0
16	0	0	-70000	0	0	0	0
17	0	0	-80000	0	0	0	0
18	0	0	-90000	0	0	0	0
19	0	0	-100000	0	0	0	0
0	1762.76	0.586869	90000	2.03866e+06	353899	256.314	-2.00781e+06
1	3524.87	1.45769	80000	2.00901e+06	348690	223.781	-1.97862e+06
