LayerID	X(mm)	Y(mm)	Z_Plane(mm)	KinE(MeV)	px(MeV)	py(MeV)	pz(MeV)
0	0.427022	-0.857635	90000	2.23367e+06	202.69	-385.28	-2.23378e+06
1	1.7873	-1.9447	80000	2.21687e+06	369.869	-271.461	-2.21698e+06
2	3.49748	-3.09217	70000	2.19137e+06	266.805	-328.891	-2.19148e+06
3	4.04758	-4.81793	60000	2.16742e+06	108.036	-386.721	-2.16753e+06
4	4.44751	-6.46534	50000	2.14568e+06	88.9477	-292.246	-2.14579e+06
5	5.28895	-8.05144	40000	2.13366e+06	162.89	-287.655	-2.13377e+06
6	5.94818	-9.17418	30000	2.11072e+06	115.84	-163.038	-2.11083e+06
7	6.68651	-9.42086	20000	2.09691e+06	218.794	13.0692	-2.09702e+06
8	7.18914	-9.76905	10000	2.08634e+06	148.815	-155.251	-2.08645e+06
9	5.77826	-9.6804	0	2.04574e+06	-398.783	-22.0913	-2.04585e+06
10	3.25223	-10.2021	-10000	1.9342e+06	-476.312	-172.267	-1.93431e+06
11	0.933545	-10.057	-20000	1.92869e+06	-539.439	176.553	-1.9288e+06
12	-1.64402	-9.39375	-30000	1.92192e+06	-367.638	135.136	-1.92202e+06
13	-3.85641	-9.08763	-40000	1.91115e+06	-438.74	199.983	-1.91125e+06
14	-6.73533	-8.33551	-50000	1.90481e+06	-646.594	115.52	-1.90492e+06
15	-10.6715	-7.52832	-60000	1.88762e+06	-734.419	174.975	-1.88773e+06
16	-15.1012	-6.77106	-70000	1.88097e+06	-901.051	128.75	-1.88107e+06
17	-19.6016	-6.16435	-80000	1.87392e+06	-815.751	-17.2401	-1.87403e+06
18	-24.0917	-7.15905	-90000	1.86574e+06	-862.268	-129.581	-1.86585e+06
19	0	0	-100000	0	0	0	0
0	-0.240732	0.288606	90000	2.22614e+06	-13.224	74.4382	-2.22625e+06
1	-0.294151	0.650482	80000	2.21891e+06	-28.4206	144.348	-2.21902e+06
2	-1.06075	1.42074	70000	2.21139e+06	-282.677	163.099	-2.21149e+06
3	-2.55459	2.13334	60000	2.0758e+06	-294.741	83.7301	-2.07591e+06
4	-3.67467	2.63747	50000	2.05836e+06	-72.181	56.8222	-2.05846e+06
5	-3.609	3.29497	40000	2.02968e+06	70.6526	86.1324	-2.02979e+06
6	-3.33927	4.65338	30000	1.95218e+06	167.86	259.337	-1.95228e+06
7	-2.62384	6.2678	20000	1.92764e+06	169.953	212.086	-1.92774e+06
8	-1.94785	7.46874	10000	1.92035e+06	79.7767	315.2	-1.92045e+06
9	-1.03146	9.47775	0	1.91268e+06	159.28	409.646	-1.91278e+06
