LayerID	X(mm)	Y(mm)	Z_Plane(mm)	KinE(MeV)	px(MeV)	py(MeV)	pz(MeV)
0	0.103052	0.072294	90000	2.70853e+06	-36.7384	40.3348	-2.70864e+06
1	-0.0462361	0.21552	80000	2.70208e+06	14.6732	-20.9481	-2.70218e+06
2	0.31854	-0.0660743	70000	2.6893e+06	263.108	-131.967	-2.6894e+06
3	1.30791	-0.433373	60000	2.68167e+06	216.375	-7.67348	-2.68177e+06
4	2.14012	-0.234129	50000	2.67296e+06	236.076	143.023	-2.67306e+06
5	3.28259	0.0458099	40000	2.65433e+06	378.141	85.1711	-2.65444e+06
6	5.13324	0.526619	30000	2.63169e+06	677.911	217.411	-2.6318e+06
7	7.72623	0.845915	20000	2.57413e+06	648.603	38.6305	-2.57423e+06
8	10.4931	1.19668	10000	2.56069e+06	696.129	231.093	-2.5608e+06
9	12.6364	1.88138	0	2.55385e+06	468.477	96.7313	-2.55396e+06
10	14.7515	1.88315	-10000	2.53814e+06	628.866	-41.366	-2.53825e+06
11	17.6124	1.89714	-20000	2.52833e+06	843.584	44.3037	-2.52843e+06
12	20.5994	1.27056	-30000	2.51589e+06	712.399	-193.067	-2.51599e+06
13	23.0699	0.632719	-40000	2.49168e+06	563.928	-113.296	-2.49178e+06
14	25.3538	-0.00211112	-50000	2.47381e+06	611.165	-88.4792	-2.47392e+06
15	28.0882	-0.634378	-60000	2.46281e+06	740.791	-271.829	-2.46291e+06
16	31.5047	-2.11634	-70000	2.45104e+06	938.719	-507.375	-2.45114e+06
17	35.0458	-4.2752	-80000	2.44025e+06	990.629	-503.846	-2.44036e+06
18	38.684	-5.72279	-90000	2.39154e+06	750.192	-340.043	-2.39165e+06
19	0	0	-100000	0	0	0	0
0	0.174452	-0.438118	90000	2.70875e+06	17.4216	-141.675	-2.70885e+06
1	-0.377879	-1.47888	80000	2.69439e+06	-191.022	-425.317	-2.69449e+06
2	-0.961733	-2.939	70000	2.61523e+06	-144.508	-152.205	-2.61534e+06
3	-1.47829	-3.83169	60000	2.60755e+06	-154.324	-215.321	-2.60765e+06
4	-1.57336	-4.49354	50000	2.5938e+06	9.75379	-207.581	-2.59391e+06
5	-1.28629	-4.19813	40000	2.56361e+06	143.73	160.928	-2.56371e+06
6	-1.11206	-3.33295	30000	2.54983e+06	-103.57	320.64	-2.54994e+06
7	-1.11748	-1.7497	20000	2.53246e+06	68.894	487.39	-2.53257e+06
8	-0.64968	0.18264	10000	2.48545e+06	203.969	464.035	-2.48556e+06
9	0.301065	2.11416	0	2.46283e+06	225.562	409.383	-2.46294e+06
10	0.831235	3.66182	-10000	2.44925e+06	87.8665	349.19	-2.44935e+06
11	0.748132	5.04962	-20000	2.41245e+06	-40.2623	382.645	-2.41255e+06
12	0.350473	6.82597	-30000	2.40648e+06	-109.552	487.754	-2.40658e+06
13	-0.111467	8.54023	-40000	2.39793e+06	-105.278	446.027	-2.39804e+06
14	-0.30401	10.3806	-50000	2.36226e+06	-218.068	434.618	-2.36236e+06
15	-0.995028	12.4857	-60000	828398	-55.5859	220.041	-828504
16	-1.33102	14.9156	-70000	821433	-64.3896	85.2017	-821539
17	-2.05112	15.9324	-80000	806955	-138.03	-147.639	-807060
18	-5.75971	13.3562	-90000	797675	-364.924	-204.488	-797780
19	0	0	-100000	0	0	0	0
0	0.192971	0.344194	90000	2.70993e+06	50.9818	140.337	-2.71004e+06
1	0.0839031	0.436913	80000	2.69753e+06	-63.1385	-107.414	-2.69764e+06
2	-0.202859	-0.403241	70000	2.69213e+06	-35.9538	-349.046	-2.69223e+06
3	-0.292387	-1.42133	60000	2.68288e+06	-97.3595	-173.826	-2.68299e+06
4	-0.417201	-1.81267	50000	2.66918e+06	-64.3548	-178.158	-2.66928e+06
5	0.0171262	-2.21534	40000	2.5524e+06	218.66	-104.248	-2.55251e+06
6	0.449226	-2.46403	30000	2.53807e+06	130.749	-37.0687	-2.53817e+06
7	1.46867	-2.87503	20000	2.52962e+06	253.755	-214.283	-2.52973e+06
8	2.26949	-3.48068	10000	2.51817e+06	173.744	-107.768	-2.51827e+06
9	3.04749	-3.51376	0	2.50552e+06	283.258	172.681	-2.50563e+06
10	3.86906	-3.37618	-10000	2.49794e+06	267.266	-60.5433	-2.49805e+06
11	5.37079	-3.59542	-20000	2.47513e+06	479.887	-21.8271	-2.47523e+06
12	7.39909	-3.91206	-30000	2.46187e+06	512.651	-186.069	-2.46198e+06
13	9.487	-4.11089	-40000	2.43225e+06	481.478	10.43	-2.43235e+06
14	11.5929	-4.38593	-50000	2.42075e+06	459.183	-211.418	-2.42085e+06
15	14.0866	-5.05716	-60000	2.40416e+06	732.617	-80.8296	-2.40427e+06
16	16.9875	-5.74401	-70000	2.3866e+06	649.106	-187.331	-2.38671e+06
17	19.7024	-6.4011	-80000	2.36819e+06	627.922	-82.9968	-2.3683e+06
18	22.5898	-6.67796	-90000	2.3465e+06	763.816	-112.473	-2.34661e+06
19	0	0	-100000	0	0	0	0
0	0.0316198	-0.107359	90000	2.699e+06	65.9917	-53.0916	-2.6991e+06
1	0.670292	-0.394924	80000	2.69252e+06	228.784	-3.57503	-2.69263e+06
2	1.28197	-0.188729	70000	2.68041e+06	40.4978	105.228	-2.68051e+06
3	1.63613	0.481476	60000	2.66327e+06	129.591	124.059	-2.66338e+06
4	1.95098	0.705973	50000	2.64977e+06	66.1478	10.7863	-2.64987e+06
5	1.94646	1.05951	40000	2.63671e+06	93.5799	149.664	-2.63681e+06
6	2.56724	1.73629	30000	2.62671e+06	245.805	235.225	-2.62682e+06
7	3.27837	2.44291	20000	2.61817e+06	134.775	164.878	-2.61828e+06
8	4.25432	3.33656	10000	2.5928e+06	338.696	237.39	-2.59291e+06
9	5.6346	4.51445	0	2.57892e+06	292.638	303.862	-2.57902e+06
10	7.01722	5.97445	-10000	2.57031e+06	438.157	417.632	-2.57041e+06
11	8.87777	7.97894	-20000	2.5582e+06	465.5	546.759	-2.55831e+06
12	10.2442	10.1565	-30000	2.54005e+06	414.224	552.889	-2.54016e+06
13	12.0821	12.4958	-40000	2.53222e+06	483.385	602.184	-2.53232e+06
14	13.8816	15.2136	-50000	2.51e+06	306.065	725.935	-2.51011e+06
15	15.5515	17.7504	-60000	2.49157e+06	398.441	673.079	-2.49168e+06
16	16.735	19.9764	-70000	2.47611e+06	269.718	448.461	-2.47621e+06
17	17.9041	22.1722	-80000	2.45998e+06	282.342	686.847	-2.46009e+06
18	18.9398	24.899	-90000	2.42507e+06	397.613	608.244	-2.42518e+06
19	0	0	-100000	0	0	0	0
0	0.320744	0.65223	90000	2.70492e+06	119.347	257.359	-2.70502e+06
1	0.505015	1.68966	80000	2.66823e+06	151.225	284.678	-2.66833e+06
2	0.969359	2.87091	70000	2.64733e+06	125.702	278.934	-2.64743e+06
3	1.25642	4.29502	60000	2.52036e+06	17.5324	229.199	-2.52046e+06
4	1.04961	5.34697	50000	2.50827e+06	-197.376	230.391	-2.50837e+06
5	0.487377	6.57492	40000	2.49522e+06	-182.267	483.644	-2.49533e+06
6	-0.255709	7.99131	30000	2.48639e+06	-107.152	346.594	-2.4865e+06
7	-0.78342	9.53051	20000	2.46992e+06	-217.289	415.652	-2.47002e+06
8	-1.65456	11.374	10000	2.46174e+06	-279.272	434.123	-2.46185e+06
9	-2.9702	13.2733	0	2.45411e+06	-191.83	560.356	-2.45422e+06
10	-3.81121	15.6272	-10000	2.44484e+06	-203.504	621.998	-2.44494e+06
11	-4.13943	17.8754	-20000	2.43091e+06	-37.2566	424.52	-2.43101e+06
12	-4.3742	19.4021	-30000	2.41902e+06	-101.74	471.026	-2.41912e+06
13	-4.57218	21.5231	-40000	2.40704e+06	-39.112	624.814	-2.40715e+06
14	-4.79391	24.5304	-50000	2.39141e+06	-138.778	915.755	-2.39152e+06
15	-5.04141	28.1265	-60000	2.38104e+06	15.3121	718.947	-2.38115e+06
16	-4.56412	31.3434	-70000	2.32532e+06	54.602	751.211	-2.32542e+06
17	-4.53164	34.4132	-80000	2.30732e+06	-67.5751	746.824	-2.30742e+06
18	-5.13475	37.9739	-90000	2.29442e+06	-172.068	871.912	-2.29452e+06
19	0	0	-100000	0	0	0	0
0	-0.0560608	0.110374	90000	2.70306e+06	-38.5446	66.0201	-2.70317e+06
1	-0.228491	0.876806	80000	2.68912e+06	30.4546	308.218	-2.68923e+06
2	-0.688345	2.35679	70000	2.4842e+06	-221.899	395.556	-2.48431e+06
3	-2.05612	3.66275	60000	2.47824e+06	-345.454	255.674	-2.47834e+06
4	-3.46465	3.87626	50000	2.4692e+06	-296.32	-64.2441	-2.46931e+06
5	-4.18389	3.42174	40000	2.45731e+06	-213.468	-76.4199	-2.45741e+06
6	-4.81709	2.94322	30000	2.4363e+06	-142.57	-108.154	-2.4364e+06
7	-5.14229	2.42736	20000	2.43064e+06	-146.403	-166.718	-2.43074e+06
8	-6.17841	1.56005	10000	2.40828e+06	-206.7	-170.722	-2.40839e+06
9	-6.15887	0.752433	0	2.39039e+06	51.097	-231.741	-2.3905e+06
10	-6.17198	0.178357	-10000	2.37887e+06	9.04119	-40.0148	-2.37897e+06
11	-6.31537	-0.92538	-20000	2.34959e+06	-8.33821	-416.925	-2.3497e+06
12	-6.21102	-2.32753	-30000	2.3429e+06	100.135	-219.109	-2.343e+06
13	-6.6092	-4.03309	-40000	2.33435e+06	-150.551	-380.994	-2.33446e+06
14	-7.45987	-6.15098	-50000	2.32578e+06	-293.122	-630.086	-2.32589e+06
15	-8.73231	-9.24071	-60000	2.31772e+06	-211.283	-718.98	-2.31782e+06
16	-9.72544	-12.4098	-70000	2.29831e+06	-227.851	-736.655	-2.29841e+06
17	-10.5495	-15.6488	-80000	2.28565e+06	-230.26	-862.032	-2.28576e+06
18	-11.6964	-19.8731	-90000	2.27507e+06	-285.294	-1106.68	-2.27517e+06
19	0	0	-100000	0	0	0	0
0	-0.274918	-0.117778	90000	2.71162e+06	-51.8122	-105.725	-2.71173e+06
1	-0.110152	-0.452629	80000	2.51263e+06	37.0391	-125.385	-2.51274e+06
2	-0.506513	-0.968086	70000	2.5051e+06	-137.901	-207.217	-2.50521e+06
3	-1.39068	-1.56944	60000	2.49918e+06	-285.402	-64.0768	-2.49928e+06
4	-2.82035	-1.69187	50000	2.48329e+06	-405.02	19.8901	-2.48339e+06
5	-5.05542	-2.16398	40000	2.45901e+06	-582.573	-183.803	-2.45911e+06
6	-7.85728	-3.4358	30000	2.44241e+06	-786.11	-333.758	-2.44252e+06
7	-11.1398	-4.3619	20000	2.43666e+06	-884.82	-217.537	-2.43677e+06
8	-14.348	-4.83136	10000	2.42862e+06	-693.49	-138.699	-2.42872e+06
9	-17.1005	-4.84363	0	2.42071e+06	-756.155	205.785	-2.42082e+06
10	-20.2124	-4.27073	-10000	2.41478e+06	-674.479	77.5853	-2.41488e+06
11	-23.0097	-3.90486	-20000	2.40453e+06	-633.919	142.061	-2.40464e+06
12	-25.106	-3.05925	-30000	2.38032e+06	-429.892	242.813	-2.38042e+06
13	-27.1058	-1.75968	-40000	2.36436e+06	-393.701	328.947	-2.36447e+06
14	-29.0367	-1.0804	-50000	2.26721e+06	-563.49	3.14017	-2.26732e+06
15	-31.6498	-1.12483	-60000	2.26046e+06	-479.479	54.0707	-2.26057e+06
16	-34.0946	-0.733608	-70000	2.20092e+06	-613.433	188.656	-2.20102e+06
17	-36.2014	-0.0479531	-80000	2.19218e+06	-345.234	150.172	-2.19229e+06
18	-38.087	0.239882	-90000	2.18656e+06	-482.815	80.3375	-2.18667e+06
19	0	0	-100000	0	0	0	0
0	0.159717	-0.36384	90000	2.70338e+06	44.2664	-137.572	-2.70349e+06
1	0.602195	-1.20507	80000	2.69339e+06	46.5969	-359.458	-2.69349e+06
2	0.912438	-2.54878	70000	2.67855e+06	219.386	-325.137	-2.67866e+06
3	1.33781	-3.86575	60000	2.6688e+06	85.8149	-304.169	-2.6689e+06
4	1.65974	-5.06143	50000	2.66355e+06	-89.5071	-302.699	-2.66366e+06
