LayerID	X(mm)	Y(mm)	Z_Plane(mm)	KinE(MeV)	px(MeV)	py(MeV)	pz(MeV)
0	-2.52157	-1.03826	90000	132115	-50.5628	84.1693	-132220
1	-3.19478	7.58309	80000	124701	-1.11457	233.249	-124806
2	-7.63914	25.9628	70000	117377	-65.4181	250.373	-117482
3	-10.9701	49.0071	60000	111730	-102.247	319.683	-111835
4	-33.8905	85.6205	50000	105324	-310.61	526.04	-105427
5	-61.2757	129.553	40000	99620.1	-287.214	384.747	-99724.6
6	-92.6991	183.861	30000	93768.8	-283.879	609.825	-93872
7	-120.706	247.792	20000	86750.9	-322.535	512.679	-86854.3
8	-151.901	313.916	10000	81546.5	-264.794	486.461	-81650.2
9	-192.995	379.297	0	76283.5	-275.305	481.273	-76387.1
10	-234.928	430.78	-10000	70888.7	-444.386	471.581	-70991.4
11	-294.287	491.931	-20000	65604.6	-376.823	359.005	-65708.1
12	-332.607	554.314	-30000	52555.7	-67.5872	344.125	-52660.1
13	-338.56	620.253	-40000	46719.3	54.1904	281.902	-46824
14	-346.648	676.873	-50000	37524	-86.4851	275.257	-37628.4
15	-376.358	733.083	-60000	32280.3	-44.7213	176.584	-32385.3
16	-402.435	777.851	-70000	26441.3	-179.9	70.2123	-26546
17	-488.429	783.614	-80000	20510	-132.613	24.9826	-20614.9
18	-519.945	789.665	-90000	14954.2	-129.341	-99.0649	-15058.6
19	0	0	-100000	0	0	0	0
0	-0.592262	5.24768	90000	132487	98.9162	129.442	-132593
1	10.0389	6.51954	80000	125474	133.696	40.6775	-125580
2	20.2395	3.86029	70000	119444	49.5057	-13.9294	-119549
3	17.5992	-11.2149	60000	113987	6.18966	-267.818	-114092
4	21.9825	-22.9091	50000	108222	108.774	-61.6746	-108328
5	17.8151	-29.6628	40000	102061	-56.0347	63.7788	-102167
6	19.0473	-28.8486	30000	96397.8	32.5538	-178.196	-96503.3
7	23.493	-51.6148	20000	90732.8	75.7845	-231.954	-90838
8	46.31	-64.3824	10000	83424	354.211	-120.401	-83528.7
9	102.169	-87.4829	0	77115.4	522.06	-81.5084	-77219.2
10	156.402	-110.97	-10000	71683.3	380.728	-196.874	-71787.6
11	171.171	-147.167	-20000	66444.2	-33.9601	-242.369	-66549.4
12	153.373	-196.919	-30000	59854.1	-136.076	-229.635	-59959.1
13	142.763	-248.329	-40000	54261.4	40.0126	-374.188	-54365.7
14	153.524	-316.708	-50000	47444.4	-35.1928	-315.952	-47548.9
15	140.25	-384.879	-60000	39419.7	27.0176	-282.005	-39524.2
16	153.485	-412.273	-70000	32573	73.8527	165.729	-32678
17	201.841	-376.015	-80000	26107.7	188.268	45.4471	-26212.4
18	277.822	-380.889	-90000	20674.5	193.522	73.958	-20778.9
19	0	0	-100000	0	0	0	0
0	2.14624	-2.2122	90000	133076	22.3686	49.7621	-133181
1	1.88867	-3.81863	80000	127188	-119.982	-89.9133	-127293
2	-0.760647	-11.4188	70000	122007	191.839	-151.193	-122112
