LayerID	X(mm)	Y(mm)	Z_Plane(mm)	KinE(MeV)
7	0	0	-60000	0
8	0	0	-80000	0
9	0	0	-100000	0
0	0.0643131	-36.3124	80000	74578.7
1	-21.2682	-91.163	60000	55240.4
2	-39.5605	-102.277	40000	43375.5
3	-95.777	-63.9569	20000	31551.4
4	-183.342	80.7161	0	19279.2
5	-294.229	233.04	-20000	7965.61
6	0	0	-40000	0
7	0	0	-60000	0
8	0	0	-80000	0
9	0	0	-100000	0
0	-21.5445	9.55905	80000	75304.5
1	-89.329	-5.30641	60000	64246.7
2	-197.879	25.0674	40000	53270.2
3	-416.298	95.9811	20000	41968.3
4	-799.007	208.647	0	30406.8
5	-1125.48	377.253	-20000	19321.3
6	-1122.35	706.994	-40000	4437.17
7	0	0	-60000	0
8	0	0	-80000	0
9	0	0	-100000	0
0	-21.2494	36.2712	80000	75868.1
1	-38.6173	123.075	60000	63234.9
2	-26.3895	248.527	40000	51900.7
3	33.0394	434.968	20000	40378.5
4	222.134	626.804	0	25882.9
5	362.798	838.886	-20000	13499.8
6	-198.123	800.43	-40000	2337.26
7	0	0	-60000	0
8	0	0	-80000	0
9	0	0	-100000	0
0	-17.5484	-1.9214	80000	75222
1	-51.1368	-31.3746	60000	61225.2
2	-68.8692	-98.5858	40000	50571.1
3	-188.286	-88.4727	20000	39538
4	-326.832	-185.637	0	28570.7
