LayerID	X(mm)	Y(mm)	Z_Plane(mm)	KinE(MeV)
0	-6.94644	-1.43185	80000	503294
1	-21.9661	-0.70553	60000	483587
2	-45.5981	1.48215	40000	464895
3	-64.3342	-5.00189	20000	430090
4	-74.0788	-5.7453	0	405726
5	-70.5823	-3.19009	-20000	391933
6	-53.3747	-6.46225	-40000	379078
7	-42.9099	-6.94077	-60000	356176
8	-26.7899	-8.3689	-80000	323938
9	-24.2825	-16.1344	-100000	306195
0	-3.19901	7.7374	80000	545826
1	-3.69487	20.655	60000	531600
2	-8.11254	32.0731	40000	516218
3	-16.9869	28.055	20000	497011
4	-19.4329	24.8009	0	484597
5	-17.01	26.6142	-20000	434123
6	-9.11288	24.6388	-40000	419786
7	-3.13784	35.258	-60000	400023
8	-11.1151	41.6527	-80000	263197
9	-25.0758	43.2178	-100000	249446
0	1.94615	7.17039	80000	542275
1	8.28782	18.8297	60000	519921
2	26.3613	26.7541	40000	504162
3	52.7969	40.8967	20000	431989
4	89.4456	63.972	0	419033
5	141.791	99.967	-20000	401836
6	200.182	137.496	-40000	387437
7	258.325	172.829	-60000	373618
8	318.699	223.177	-80000	360201
9	388.325	280.01	-100000	347196
0	-3.2504	5.01644	80000	462575
1	1.3356	6.38438	60000	447748
2	0.631278	5.38303	40000	431281
3	0.41562	1.53193	20000	420434
4	4.60428	-1.91815	0	384995
5	16.2682	-5.43511	-20000	370703
6	17.415	-5.98849	-40000	359885
7	2.49966	-7.61722	-60000	346676
8	-29.0489	-11.1033	-80000	333143
9	-54.7264	-15.0948	-100000	311385
0	-0.846035	8.89846	80000	543133
1	3.02393	19.9932	60000	530877
2	13.7455	25.3092	40000	513847
3	35.7467	38.628	20000	489916
4	59.2521	55.7281	0	345507
5	69.6252	71.1466	-20000	330455
6	94.5981	92.9597	-40000	312809
7	130.419	116.465	-60000	283829
8	165.475	116.921	-80000	267489
9	219.713	122.364	-100000	204438
0	-2.94087	-1.55556	80000	531445
1	-10.2127	-9.07022	60000	494870
2	-21.5925	-20.4262	40000	476114
3	-26.5091	-23.2241	20000	464120
4	-28.4067	-32.696	0	446442
5	-26.5218	-43.258	-20000	418336
6	-28.6591	-58.8629	-40000	402886
7	-30.7358	-57.5911	-60000	385221
8	-33.026	-45.5495	-80000	371996
9	-30.3144	-40.3041	-100000	355479
0	-9.13346	-5.97297	80000	540732
1	-39.2444	-18.1898	60000	524352
2	-76.4676	-31.3671	40000	506960
3	-101.835	-37.4217	20000	455499
4	-124.388	-43.5061	0	439633
5	-144.339	-52.2778	-20000	423776
6	-164.369	-60.4951	-40000	412762
7	-183.081	-76.901	-60000	397571
8	-205.374	-101.409	-80000	381367
9	-211.958	-127.427	-100000	367831
0	-2.99318	6.33754	80000	545225
1	-20.3545	15.2526	60000	528944
2	-48.1655	19.8591	40000	509876
3	-78.0128	14.3936	20000	491097
4	-112.188	11.2009	0	477331
5	-149.308	3.83107	-20000	458617
6	-176.036	-1.61675	-40000	435044
7	-199.161	-25.0813	-60000	420869
8	-226.964	-55.2512	-80000	408676
9	-265.22	-90.8215	-100000	395266
0	6.26824	5.45905	80000	547059
1	26.678	16.849	60000	525257
2	56.1389	24.3763	40000	504573
3	96.1524	40.057	20000	442485
4	130.8	63.0005	0	428169
5	158.144	87.8325	-20000	415500
6	181.668	122.793	-40000	402687
7	212.475	160.967	-60000	370434
8	250.444	186.982	-80000	356760
9	289.278	220.926	-100000	341490
0	-0.476839	-4.57029	80000	545631
1	4.2696	-13.1143	60000	534290
2	8.53655	-15.4167	40000	516321
3	12.3979	-21.6143	20000	494151
4	14.5959	-11.3204	0	471822
5	2.30569	4.21174	-20000	456534
6	-6.94675	17.9604	-40000	441910
7	-17.2318	25.7541	-60000	425162
8	-17.5822	27.6374	-80000	412479
9	-15.8657	24.4686	-100000	400892
0	-1.90324	7.17837	80000	539058
1	-2.29235	22.3783	60000	523958
2	-0.595746	47.5012	40000	466925
3	8.19217	74.8425	20000	448580
4	31.2665	92.4523	0	431710
5	64.796	118.346	-20000	413211
6	88.2548	150.025	-40000	343748
7	93.8078	208.323	-60000	329919
8	85.2386	289.933	-80000	309352
9	89.387	384.438	-100000	292808
0	-3.4093	1.29563	80000	545818
1	-2.80335	-0.388568	60000	532961
2	-1.12396	8.84456	40000	520510
3	2.89526	19.4008	20000	502367
4	1.4584	33.4197	0	490976
5	6.56409	38.8691	-20000	478008
6	19.8346	43.3655	-40000	464763
7	41.1947	47.4983	-60000	453308
8	61.5375	53.2532	-80000	438923
9	84.258	55.9285	-100000	414945
0	-5.43519	-4.08825	80000	532603
1	-10.5998	-15.6383	60000	511857
2	-17.7178	-16.8335	40000	497118
3	-23.4215	-13.1425	20000	482677
4	-32.324	-12.4139	0	470097
5	-42.6489	-7.86054	-20000	457942
6	-53.8203	-1.98335	-40000	442078
7	-50.3662	11.3575	-60000	426994
8	-46.3296	31.4638	-80000	403067
9	-54.1731	61.5409	-100000	388282
0	-0.762561	-2.33824	80000	543728
1	-9.7029	-2.70005	60000	528654
2	-25.3597	-8.60794	40000	513970
3	-46.0647	-14.8183	20000	486594
4	-71.5114	-27.6179	0	464980
5	-95.7028	-53.2557	-20000	447976
6	-118.701	-87.3172	-40000	312521
7	-150.871	-120.917	-60000	297454
8	-186.244	-150.864	-80000	280889
9	-216.166	-178.213	-100000	266700
0	0.389322	1.8994	80000	542244
1	3.90234	-7.30864	60000	529069
2	12.1524	-15.4415	40000	517713
3	17.6073	-24.344	20000	504094
4	15.7297	-37.4078	0	491788
5	10.8591	-40.7175	-20000	476574
6	-5.89014	-36.1706	-40000	465019
7	-25.0413	-37.8881	-60000	446875
8	-36.6072	-20.9472	-80000	427670
9	-49.1136	-2.60942	-100000	400694
0	2.68091	-3.95182	80000	544601
1	8.53129	-9.10195	60000	531186
2	16.2432	-8.34613	40000	488243
3	22.6166	3.12404	20000	469798
4	39.5577	15.4566	0	455549
5	70.4646	33.1841	-20000	442799
6	98.2854	59.7126	-40000	421788
7	124.926	90.1301	-60000	389881
8	164.146	113.343	-80000	374435
9	191.793	125.057	-100000	347195
0	1.38093	-2.90953	80000	547754
1	8.94517	10.9143	60000	532834
2	11.6978	31.2524	40000	513545
