LayerID	X(mm)	Y(mm)	Z_Plane(mm)	KinE(MeV)	px(MeV)	py(MeV)	pz(MeV)
0	-1.79434	-0.694273	90000	120619	-71.0759	-88.4112	-120725
1	-4.7874	-7.79115	80000	113806	1.02199	-75.7756	-113911
2	-0.989788	-16.7599	70000	108275	52.4755	-69.1186	-108381
3	-4.90081	-18.2989	60000	101175	-159.109	99.3507	-101280
4	-26.6367	-1.74668	50000	95538.4	-250.852	145.98	-95643.5
5	-42.8178	23.0711	40000	89768.3	-234.458	243.95	-89873.3
6	-71.0787	53.7267	30000	83070.9	-256.563	191.127	-83175.8
7	-122.382	83.5772	20000	76906.7	-498.681	320.719	-77010
8	-181.68	140.911	10000	71066.5	-449.446	505.691	-71168.9
9	-268.946	201.464	0	65342.1	-692.364	323.415	-65443.3
10	-355.309	246.384	-10000	51909.9	-294.969	130.316	-52014.5
11	-407.917	286.605	-20000	46483	-263.585	190.653	-46587.4
12	-460.012	313.153	-30000	39292	-325.925	86.166	-39396.1
13	-559.172	322.855	-40000	33577.6	-308.187	-31.9715	-33681.7
14	-573.758	333.082	-50000	26125.8	19.3157	55.9717	-26231.2
15	-617.345	280.558	-60000	20147.6	-235.679	-164.237	-20250.9
16	-709.355	239.885	-70000	14043.6	-218.526	-54.7541	-14147.1
17	-885.773	149.716	-80000	8931.06	-217.051	-177.777	-9031.74
18	-1134.96	-2.03902	-90000	2787.82	-116.509	-6.9519	-2889.2
19	0	0	-100000	0	0	0	0
0	-7.80507	4.28056	90000	120015	-214.29	59.2472	-120120
1	-18.7913	7.57877	80000	113565	-128.694	89.7343	-113670
2	-36.8502	7.64336	70000	107276	-287.938	-82.0995	-107382
3	-75.9147	-1.13356	60000	101201	-434.027	-67.624	-101306
4	-125.963	6.95156	50000	91748	-390.841	161.739	-91852.6
5	-162.754	17.3608	40000	83046	-206.698	53.1137	-83151.4
6	-192.978	19.2652	30000	77700.6	-349.789	-39.0038	-77805.3
7	-205.801	7.13011	20000	71353.6	-13.0571	-129.165	-71459
8	-206.761	-5.21061	10000	64270.7	-55.4573	77.5262	-64376.2
9	-228.623	19.4502	0	57184.6	-265.701	102.733	-57289.5
10	-253.512	8.18335	-10000	51857.7	-2.31394	-254.459	-51962.6
11	-241.417	-55.1008	-20000	43343.2	222.881	-229.892	-43447.5
12	-162.817	-121.238	-30000	37181.7	335.06	-253.309	-37284.9
13	-57.6628	-200.065	-40000	29996.7	216.601	-301.305	-30099.9
14	-1.33645	-312.823	-50000	24377.6	272.514	-373.319	-24478.7
15	95.2068	-470.542	-60000	19014.6	242.364	-247.812	-19116.8
16	169.961	-590.623	-70000	9767.64	8.11485	-181.303	-9871.07
17	260.167	-829.472	-80000	3538.04	141.378	-133.761	-3636.97
18	0	0	-90000	0	0	0	0
19	0	0	-100000	0	0	0	0
