LayerID	X(mm)	Y(mm)	Z_Plane(mm)	KinE(MeV)	px(MeV)	py(MeV)	pz(MeV)
0	-0.0332965	-0.0658177	90000	9.96438e+06	-98.7411	33.3756	-9.96449e+06
1	0.000480805	-0.0896975	80000	9.93394e+06	68.7559	-54.681	-9.93404e+06
2	-0.0669375	-0.179453	70000	9.1777e+06	-121.784	-132.1	-9.17781e+06
3	-0.143613	-0.279228	60000	9.08279e+06	-47.909	-48.2694	-9.0829e+06
4	-0.283304	-0.27168	50000	9.07143e+06	-251.196	14.3528	-9.07154e+06
5	-0.619804	-0.252458	40000	9.06077e+06	-302.278	-70.7421	-9.06087e+06
6	-1.00487	-0.229595	30000	8.96208e+06	-299.191	131.438	-8.96219e+06
7	-1.30696	-0.0564253	20000	8.95409e+06	-215.89	200.099	-8.9542e+06
8	-1.52152	0.123961	10000	8.92505e+06	-117.859	288.462	-8.92515e+06
9	-1.6167	0.376072	0	8.91628e+06	-117.841	87.4789	-8.91638e+06
10	-1.59221	-0.00596014	-10000	8.85734e+06	140.511	-387.302	-8.85745e+06
11	-1.40206	-0.41357	-20000	8.82008e+06	199.028	-397.001	-8.82019e+06
12	-2.57889	-1.35487	-30000	1.92334e+06	-523.866	-265.894	-1.92344e+06
13	-5.42879	-3.17269	-40000	1.8724e+06	-617.291	-418.442	-1.87251e+06
14	-9.13082	-5.44338	-50000	1.85734e+06	-847.401	-399.823	-1.85745e+06
15	-13.5734	-7.92637	-60000	1.84043e+06	-722.756	-546.006	-1.84053e+06
16	-17.7403	-10.6552	-70000	1.82797e+06	-774.63	-552.247	-1.82807e+06
17	-21.8872	-14.1633	-80000	1.81165e+06	-795.642	-750.412	-1.81176e+06
18	-25.684	-17.8762	-90000	1.80238e+06	-734.831	-581.499	-1.80248e+06
19	0	0	-100000	0	0	0	0
0	-0.0420905	-0.0563713	90000	9.83154e+06	36.0403	-100.249	-9.83164e+06
1	-0.149729	-0.161583	80000	9.73947e+06	-105.524	35.2768	-9.73957e+06
2	-0.243221	-0.242195	70000	9.72325e+06	-113.159	-108.555	-9.72336e+06
3	-0.457346	-0.393271	60000	9.68438e+06	-170.61	-128.784	-9.68449e+06
4	-0.490806	-0.686112	50000	9.64819e+06	198.15	-341.736	-9.6483e+06
5	-0.362122	-1.08415	40000	9.38573e+06	6.09883	-307.301	-9.38583e+06
6	-0.33814	-1.39819	30000	9.3738e+06	58.9014	-310.113	-9.37391e+06
7	-0.351329	-1.80608	20000	9.36136e+06	-68.1753	-463.372	-9.36147e+06
8	-0.297128	-2.23973	10000	9.17393e+06	81.6244	-268.374	-9.17404e+06
9	-0.13753	-2.65021	0	9.0276e+06	156.459	-470.925	-9.02771e+06
10	0.0291469	-3.05482	-10000	9.00765e+06	255.011	-347.156	-9.00775e+06
11	0.268	-3.43338	-20000	8.98303e+06	124.242	-390.691	-8.98314e+06
12	0.619676	-3.83092	-30000	8.96374e+06	381.294	-409.938	-8.96384e+06
13	1.16048	-4.28693	-40000	8.94797e+06	588.003	-224.452	-8.94808e+06
14	1.74178	-4.4944	-50000	8.91693e+06	495.131	-219.033	-8.91704e+06
15	2.16352	-4.75423	-60000	8.88978e+06	305.496	-133.283	-8.88989e+06
16	2.38793	-4.7422	-70000	8.86559e+06	186.612	149.604	-8.86569e+06
17	2.64478	-4.6381	-80000	8.85159e+06	255.811	66.1024	-8.85169e+06
18	2.9132	-4.69115	-90000	7.91102e+06	349.21	79.6033	-7.91113e+06
19	0	0	-100000	0	0	0	0
