LayerID	X(mm)	Y(mm)	Z_Plane(mm)	KinE(MeV)
6	-322.651	-19.1907	-40000	126603
7	-396.883	15.2545	-60000	114169
8	-440.042	102.487	-80000	101673
9	-482.435	188.12	-100000	90304.2
0	-13.2624	-22.4807	80000	204620
1	-52.909	-64.0043	60000	188868
2	-117.664	-147.524	40000	177019
3	-192.906	-206.359	20000	164149
4	-280.241	-273.458	0	149986
5	-383.982	-383.471	-20000	137533
6	-481.521	-487.007	-40000	119545
7	-576.296	-595.88	-60000	42570.2
8	-766.701	-704.31	-80000	31904.1
9	-1181.34	-666.679	-100000	21016.5
0	15.6677	-13.875	80000	208242
1	30.4385	-31.8897	60000	196395
2	74.483	-2.51594	40000	173343
3	109.086	38.2582	20000	161304
4	129.145	105.394	0	148083
5	181.713	189.131	-20000	135156
6	213.683	264.363	-40000	122540
7	216.141	289.656	-60000	100173
8	189.891	263.241	-80000	86706.3
9	126.076	195.708	-100000	74268.2
0	1.23049	6.65237	80000	209327
1	15.3557	20.9554	60000	197562
2	59.5268	49.1801	40000	175418
3	88.139	81.282	20000	163549
4	108.118	81.7352	0	151244
5	114.251	38.0102	-20000	139259
6	135.324	-15.8951	-40000	29411.4
7	187.268	-102.644	-60000	11978.2
8	357.064	-100.171	-80000	1082.88
9	0	0	-100000	0
0	-3.04083	2.6429	80000	209056
1	-8.56693	6.25137	60000	195626
2	-25.2679	3.4138	40000	183434
3	-50.3863	-17.3967	20000	171232
4	-62.8582	-55.0708	0	156589
5	-45.0132	-91.4085	-20000	137416
6	-16.1071	-150.632	-40000	126049
7	26.1803	-176.667	-60000	112183
8	116.823	-259.557	-80000	101338
9	229.1	-365.125	-100000	89761.8
0	7.91101	28.1045	80000	205500
1	21.7709	79.2195	60000	190952
2	19.5565	157.073	40000	175990
3	19.7932	222.493	20000	163229
4	18.5483	292.442	0	146456
5	2.12615	371.916	-20000	131068
6	-21.8199	446.966	-40000	117739
7	-89.6388	495.584	-60000	105517
8	-216.75	646.205	-80000	93662
9	-360.446	823.005	-100000	80427.9
0	-2.52279	5.14254	80000	206306
1	6.27523	4.12309	60000	193488
2	-4.12355	0.366041	40000	178630
3	20.5882	-7.08012	20000	167597
4	22.2616	-21.4147	0	150980
5	40.241	-67.823	-20000	137593
6	86.6966	-141.805	-40000	126669
7	84.2217	-191.207	-60000	112625
8	43.8311	-227.712	-80000	100256
9	28.7877	-238.134	-100000	88114.9
0	7.34884	22.0241	80000	207048
1	10.4132	56.1386	60000	188406
2	-11.0936	65.6564	40000	157132
3	-33.9816	21.092	20000	143819
4	-31.1616	-58.8834	0	126647
5	-21.7019	-117.89	-20000	114516
6	2.60315	-154.051	-40000	103072
7	19.9473	-152.61	-60000	88152.4
8	67.7751	-175.35	-80000	76994
9	197.752	-219.887	-100000	62761.1
0	2.4774	-10.4752	80000	208298
1	19.3087	-30.3729	60000	196879
2	25.7783	-49.1161	40000	185747
3	35.1299	-65.4812	20000	171518
4	52.6153	-72.5827	0	153678
5	63.6462	-36.6202	-20000	138640
6	78.4534	10.0546	-40000	126042
7	80.8819	14.3906	-60000	113867
8	47.7912	24.4406	-80000	100143
9	-17.1731	59.2737	-100000	86607.5
0	5.46922	11.2045	80000	205475
1	3.03119	18.0714	60000	194272
2	0.343257	3.96145	40000	183057
3	-0.757014	-25.9911	20000	170589
4	-2.29396	-101.742	0	157365
5	5.94655	-172.291	-20000	145710
6	20.2482	-241.459	-40000	111856
7	37.2735	-300.08	-60000	100212
8	107.599	-367.422	-80000	88334.5
9	201.768	-400.226	-100000	75674.5
0	-6.02682	-11.1534	80000	209333
1	-26.2432	-17.7452	60000	195808
2	-47.5077	-30.3052	40000	183065
3	-50.6099	-67.6349	20000	171546
4	-31.3302	-137.583	0	158854
5	-12.1102	-199.009	-20000	148209
6	5.65284	-276.823	-40000	134098
7	59.5096	-371.598	-60000	122915
8	100.682	-441.677	-80000	109506
9	93.0897	-519.713	-100000	84214.1
0	-1.96013	12.2162	80000	201827
1	4.9147	-5.12325	60000	187774
2	10.4887	-57.7929	40000	169876
3	31.384	-90.9044	20000	158214
4	67.5344	-140.974	0	145751
5	137.338	-231.163	-20000	129681
6	157.065	-337.756	-40000	117596
7	156.926	-461.378	-60000	105485
8	130.851	-546.806	-80000	86827
9	52.719	-599.141	-100000	72281.7
0	-21.937	-0.976269	80000	203695
1	-52.5586	-27.3051	60000	191307
2	-87.1468	-88.1963	40000	179768
3	-114.629	-147.717	20000	166455
4	-186.912	-212.242	0	151893
5	-290.554	-289.006	-20000	135918
6	-342.179	-348.424	-40000	122056
7	-321.219	-471.907	-60000	109623
8	-299.081	-567.543	-80000	97339.3
9	-319.292	-617.836	-100000	84964.5
0	7.02001	-6.21441	80000	183650
1	26.2509	-11.0895	60000	168337
2	56.3065	-5.71798	40000	151941
3	61.7716	37.8543	20000	138968
4	58.438	104.133	0	124838
5	51.4771	188.903	-20000	113884
6	27.0851	294.396	-40000	98438.1
7	39.5249	424.237	-60000	63239.5
8	64.6932	561.549	-80000	50392.2
9	12.1473	758.724	-100000	38896.1
0	13.9022	-1.66848	80000	207499
1	33.6342	12.7184	60000	196628
2	57.3927	49.7509	40000	183011
3	65.4446	96.0967	20000	170824
4	52.8577	146.665	0	158724
5	-17.8544	193.954	-20000	147083
6	-100.933	226.519	-40000	134051
7	-188.168	280.457	-60000	119687
8	-261.775	347.116	-80000	87266.1
9	-336.064	430.27	-100000	56343.7
0	-27.8372	-6.42666	80000	207911
1	-80.4738	-27.1569	60000	196943
2	-139.041	-75.4182	40000	174010
3	-195.904	-134.089	20000	161931
4	-277.517	-192.511	0	150467
5	-329.145	-250.173	-20000	138127
6	-342.482	-274.416	-40000	125648
7	-315.091	-255.391	-60000	113044
8	-271.896	-218.075	-80000	101652
9	-240.234	-169.362	-100000	90700
0	-13.861	-18.4391	80000	180418
1	-53.7467	-53.3977	60000	168669
2	-119.937	-98.6465	40000	152916
3	-202.847	-164.873	20000	140501
4	-304.304	-251.425	0	122682
5	-441.848	-351.89	-20000	110798
6	-577.447	-433.43	-40000	97854.6
7	-760.081	-544.781	-60000	85357
8	-1007.94	-646.713	-80000	68928.1
9	-1276.52	-685.158	-100000	54333.6
0	-27.2625	8.9504	80000	164368
1	-78.6743	28.4271	60000	141119
2	-127.466	87.2263	40000	128057
3	-169.917	155.162	20000	116871
4	-201.476	196.331	0	105149
5	-227.082	180.381	-20000	93390.6
6	-259.758	140.025	-40000	80544.5
7	-293.977	74.7077	-60000	68749.8
8	-397.087	-11.6317	-80000	53533.1
9	-460.307	-57.4493	-100000	41385.9
0	-4.37843	9.76547	80000	208062
1	18.3475	46.4535	60000	195997
2	49.3101	84.5794	40000	179634
3	62.2523	111.717	20000	167476
4	70.3286	109.155	0	155276
5	78.617	102.681	-20000	142926
6	116.224	78.2711	-40000	129329
7	165.353	83.8861	-60000	118287
8	206.753	97.2235	-80000	102436
9	243.156	108.816	-100000	90163.4
0	3.43119	-0.388345	80000	208494
1	-1.15815	-11.4966	60000	188667
2	3.35677	-40.134	40000	177584
3	-7.4442	-75.3033	20000	163646
4	-25.312	-129.839	0	152567
5	-46.131	-195.482	-20000	134705
6	-51.0561	-262.722	-40000	120854
7	-62.8325	-302.17	-60000	109167
8	-83.5751	-312.731	-80000	98425.5
9	-53.4417	-267.292	-100000	86403.4
0	-20.4016	-25.8054	80000	208351
1	-37.2806	-35.1113	60000	186715
2	-28.7879	-16.1627	40000	172892
3	-10.6421	-7.04052	20000	159162
4	-28.4001	12.0852	0	147647
5	-73.7731	29.6152	-20000	132582
6	-98.8769	-13.0736	-40000	120818
7	-95.8994	-85.144	-60000	106683
8	-55.656	-170.79	-80000	95494.6
9	-47.6956	-265.884	-100000	83224.9
0	2.50752	-5.3779	80000	208119
1	-4.3586	-22.1185	60000	196189
2	-29.4312	-41.2029	40000	182302
3	-92.5353	-69.8423	20000	171535
4	-151.456	-115.075	0	160705
5	-216.206	-204.723	-20000	148499
6	-256.204	-292.621	-40000	136799
7	-292.962	-352.456	-60000	125185
8	-316.269	-422.796	-80000	113383
9	-329.312	-478.303	-100000	101580
0	-10.9458	-9.37696	80000	207810
1	-7.21224	8.76668	60000	188120
2	-9.76641	36.9649	40000	163584
3	10.5866	67.9949	20000	150757
4	25.6337	71.5582	0	125639
5	33.1299	67.7828	-20000	114242
6	38.7329	71.9659	-40000	102162
7	-11.6265	24.2665	-60000	83141.6
8	-121.178	35.5919	-80000	62656.1
9	-195.691	120.911	-100000	50954.7
0	-3.94377	13.7891	80000	207601
1	-25.2809	34.9158	60000	193423
2	-56.1868	58.5372	40000	182178
3	-114.945	98.3807	20000	170008
4	-216.839	147.009	0	156051
5	-351.758	209.659	-20000	145081
6	-453.437	345.941	-40000	131740
7	-568.881	483.215	-60000	119190
8	-704.409	686.665	-80000	106579
9	-864.27	925.827	-100000	93903
0	9.2448	-4.1002	80000	207374
1	22.0764	-0.338994	60000	195175
2	20.842	36.6418	40000	182748
3	-3.73673	54.9177	20000	167332
4	-45.3167	87.1555	0	154091
5	-94.994	110.904	-20000	139734
6	-166.949	102.999	-40000	127500
7	-241.927	78.4245	-60000	116435
8	-301.981	64.2188	-80000	98151.2
9	-336.638	35.4293	-100000	87068.1
0	-2.92607	-14.9028	80000	209337
1	7.05753	-24.6163	60000	197558
2	28.6777	-35.2622	40000	184727
3	69.5423	-36.3994	20000	172379
4	136.397	-40.9393	0	158959
5	205.832	-43.4912	-20000	146455
6	307.771	-29.3095	-40000	88582
7	428.113	-47.2671	-60000	69274
8	530.201	-51.3066	-80000	57619.3
9	660.241	3.75138	-100000	45873.6
0	2.9976	-9.29908	80000	208886
1	7.05798	-35.6033	60000	181909
2	-5.95359	-61.6821	40000	168465
3	-26.7088	-83.7295	20000	155431
4	-70.5891	-130.737	0	135648
5	-110.477	-197.66	-20000	124748
6	-96.6724	-243.156	-40000	111498
7	-13.2784	-324.739	-60000	93337.8
8	36.573	-359.091	-80000	81465.8
9	36.8893	-332.346	-100000	68594.7
0	-23.6974	20.7088	80000	207028
1	-53.1374	42.3571	60000	196527
2	-101.287	83.3828	40000	155774
3	-147.826	108.12	20000	136862
4	-203.455	129.489	0	90435.5
5	-220.677	198.727	-20000	78607.6
6	-194.931	382.765	-40000	65226.3
7	-216.85	615.776	-60000	52903.6
8	-270.347	818.418	-80000	42602.4
9	-307.725	942.982	-100000	27226.3
0	6.41085	17.9538	80000	201538
1	5.68228	59.2328	60000	187382
2	-20.0193	120.038	40000	173993
3	-54.8325	188.925	20000	161110
4	-96.7461	271.847	0	147077
5	-170.07	356.587	-20000	125105
6	-239.484	436.22	-40000	114603
7	-270.826	537.995	-60000	101630
8	-256.287	655.484	-80000	82410.6
9	-215.793	707.056	-100000	69570.3
0	-10.8093	-12.2326	80000	209192
1	-35.2932	-26.8237	60000	198111
2	-90.7267	-31.5059	40000	184854
3	-167.915	-16.1756	20000	172750
4	-236.268	45.6024	0	157061
5	-292.438	133.979	-20000	143575
6	-337.865	175.177	-40000	130630
7	-396.46	242.653	-60000	117467
8	-443.711	348.142	-80000	96241.2
9	-447.692	463.392	-100000	84443.2
0	-11.6669	-2.99886	80000	209556
1	-22.0656	-3.62895	60000	197634
2	-18.8298	-9.22463	40000	170256
3	-23.2503	2.22599	20000	156415
4	9.93164	25.4879	0	142577
5	56.8062	20.0898	-20000	130791
6	107.845	45.5396	-40000	118160
7	138.313	108.862	-60000	106252
8	186.725	138.348	-80000	91062
9	196.902	108.301	-100000	79454.8
0	6.87869	-12.4786	80000	203818
1	13.8252	-42.1829	60000	188400
2	39.7168	-99.9441	40000	174959
3	119.833	-162.231	20000	160752
4	218.835	-217.826	0	146454
5	285.529	-332.782	-20000	131395
6	333.214	-466.089	-40000	118107
7	401.603	-602.946	-60000	104409
8	464.623	-748.953	-80000	93317.2
9	551.086	-879.523	-100000	82145.4
0	-14.3975	20.7904	80000	209069
1	-45.2682	43.6835	60000	188566
2	-79.3671	83.0565	40000	176221
3	-101.139	133.999	20000	164695
4	-122.548	190.683	0	152177
5	-131.843	264.446	-20000	134801
6	-142.494	393.756	-40000	110513
7	-181.359	573.321	-60000	98109.5
8	-302.612	757.92	-80000	85125
9	-475.24	966.691	-100000	73445.9
0	-12.8578	15.3513	80000	208382
1	-45.072	45.5522	60000	192358
2	-91.5954	71.3493	40000	180775
3	-155.289	103.872	20000	166183
4	-243.915	128.365	0	154220
5	-363.042	115.192	-20000	141002
6	-487.839	68.7427	-40000	128976
7	-603.492	-1.23591	-60000	117234
8	-718.848	-70.3722	-80000	105474
9	-848.399	-158.731	-100000	92947.2
0	-4.17304	-16.1988	80000	207852
1	8.9956	-47.0482	60000	183673
2	10.6453	-81.6465	40000	171062
3	11.0555	-107.204	20000	150414
4	41.6949	-120.362	0	135193
5	56.432	-132.991	-20000	120970
6	48.2535	-116.753	-40000	110144
7	5.0888	-134.357	-60000	98280.6
8	-51.9747	-171.314	-80000	80632.3
9	-97.3976	-233.466	-100000	68805.9
0	-8.76819	0.450936	80000	206908
1	-16.7933	4.4564	60000	192704
2	-33.8849	-14.2381	40000	181255
3	-41.5828	-9.69611	20000	167165
4	-63.8319	17.6188	0	152703
