LayerID	X(mm)	Y(mm)	Z_Plane(mm)	KinE(MeV)	px(MeV)	py(MeV)	pz(MeV)
0	1771.65	18.7203	90000	59639.9	10407.3	-23.0797	-58832
1	3528.4	8.34455	80000	48332.5	8352.9	4.15003	-47712.4
2	5256.37	-15.0428	70000	42929.5	7331.98	-209.821	-42405.3
3	6991.95	-67.3665	60000	37140.8	6486.49	-203.882	-36676.6
4	8743	-110.108	50000	30145.3	5236.9	-80.8726	-29793.9
5	0	0	40000	0	0	0	0
6	0	0	30000	0	0	0	0
7	0	0	20000	0	0	0	0
8	0	0	10000	0	0	0	0
9	0	0	0	0	0	0	0
10	0	0	-10000	0	0	0	0
11	0	0	-20000	0	0	0	0
12	0	0	-30000	0	0	0	0
13	0	0	-40000	0	0	0	0
14	0	0	-50000	0	0	0	0
15	0	0	-60000	0	0	0	0
16	0	0	-70000	0	0	0	0
17	0	0	-80000	0	0	0	0
18	0	0	-90000	0	0	0	0
19	0	0	-100000	0	0	0	0
0	1760.45	2.70874	90000	58184.4	10121.9	57.1032	-57404.3
1	3539.58	-0.338558	80000	51685.9	9083.92	-35.6079	-50988.5
2	5348.74	-40.181	70000	45105	8180.84	-277.136	-44463.3
3	7204.86	-92.3586	60000	39477.4	7346.23	-165.859	-38894.9
4	9081.84	-132.884	50000	30369.2	5492.63	-64.8308	-29975.5
5	0	0	40000	0	0	0	0
6	0	0	30000	0	0	0	0
7	0	0	20000	0	0	0	0
8	0	0	10000	0	0	0	0
9	0	0	0	0	0	0	0
10	0	0	-10000	0	0	0	0
11	0	0	-20000	0	0	0	0
12	0	0	-30000	0	0	0	0
13	0	0	-40000	0	0	0	0
14	0	0	-50000	0	0	0	0
15	0	0	-60000	0	0	0	0
16	0	0	-70000	0	0	0	0
17	0	0	-80000	0	0	0	0
18	0	0	-90000	0	0	0	0
19	0	0	-100000	0	0	0	0
0	1779.84	14.7163	90000	58484.9	10421.6	156.655	-57655.9
1	3599.07	43.5289	80000	53082.6	9581.89	211.234	-52317.5
2	5461.08	113.39	70000	47384.9	8726.94	284.666	-46680.8
3	7368.07	175.577	60000	41814.5	7990.63	225.593	-41150.8
4	9303.38	234.35	50000	35885.2	6909.47	206.913	-35320.6
5	0	0	40000	0	0	0	0
6	0	0	30000	0	0	0	0
7	0	0	20000	0	0	0	0
8	0	0	10000	0	0	0	0
9	0	0	0	0	0	0	0
10	0	0	-10000	0	0	0	0
11	0	0	-20000	0	0	0	0
12	0	0	-30000	0	0	0	0
13	0	0	-40000	0	0	0	0
14	0	0	-50000	0	0	0	0
15	0	0	-60000	0	0	0	0
16	0	0	-70000	0	0	0	0
17	0	0	-80000	0	0	0	0
18	0	0	-90000	0	0	0	0
19	0	0	-100000	0	0	0	0
0	1756.33	-8.28311	90000	60035	10314.3	110.274	-59249.4
1	3502.93	16.3582	80000	54760	9405.56	81.6896	-54053.3
2	5286.67	40.9318	70000	49464.4	8787.61	75.516	-48784.7
3	7092.65	60.5138	60000	43293.3	7831.97	106.164	-42686.1
4	8915.52	111.711	50000	35793.3	6355.08	218.054	-35331.2
5	0	0	40000	0	0	0	0
6	0	0	30000	0	0	0	0
7	0	0	20000	0	0	0	0
8	0	0	10000	0	0	0	0
9	0	0	0	0	0	0	0
10	0	0	-10000	0	0	0	0
11	0	0	-20000	0	0	0	0
12	0	0	-30000	0	0	0	0
13	0	0	-40000	0	0	0	0
14	0	0	-50000	0	0	0	0
15	0	0	-60000	0	0	0	0
16	0	0	-70000	0	0	0	0
17	0	0	-80000	0	0	0	0
18	0	0	-90000	0	0	0	0
19	0	0	-100000	0	0	0	0
0	1775.21	2.65622	90000	58045.2	10199.6	-17.2535	-57249.3
1	3564.26	-9.19472	80000	52078.1	9310.13	-90.9817	-51346.3
2	5381.6	-32.2314	70000	46812.7	8316.01	-152.584	-46175.1
3	7197.91	-65.8683	60000	40729.3	7294.93	-149.417	-40177.7
4	9018.94	-150.44	50000	31749.1	5667.41	-376.452	-31344.1
5	0	0	40000	0	0	0	0
6	0	0	30000	0	0	0	0
7	0	0	20000	0	0	0	0
8	0	0	10000	0	0	0	0
9	0	0	0	0	0	0	0
10	0	0	-10000	0	0	0	0
11	0	0	-20000	0	0	0	0
12	0	0	-30000	0	0	0	0
13	0	0	-40000	0	0	0	0
14	0	0	-50000	0	0	0	0
15	0	0	-60000	0	0	0	0
16	0	0	-70000	0	0	0	0
17	0	0	-80000	0	0	0	0
18	0	0	-90000	0	0	0	0
19	0	0	-100000	0	0	0	0
0	1756.07	21.3388	90000	60180.4	10391.8	100.462	-59383.5
1	3507.47	4.44033	80000	54373.5	9396.27	-224.201	-53662.2
2	5263.53	-50.7716	70000	48124.6	8365.34	-282.869	-47498.3
3	7047.35	-113.566	60000	42557.1	7503.32	-185.829	-41997.2
4	8826.61	-175.785	50000	37294.5	6499.18	-266.095	-36830.1
5	0	0	40000	0	0	0	0
6	0	0	30000	0	0	0	0
7	0	0	20000	0	0	0	0
8	0	0	10000	0	0	0	0
9	0	0	0	0	0	0	0
10	0	0	-10000	0	0	0	0
11	0	0	-20000	0	0	0	0
12	0	0	-30000	0	0	0	0
13	0	0	-40000	0	0	0	0
14	0	0	-50000	0	0	0	0
15	0	0	-60000	0	0	0	0
16	0	0	-70000	0	0	0	0
17	0	0	-80000	0	0	0	0
