LayerID	X(mm)	Y(mm)	Z_Plane(mm)	KinE(MeV)	px(MeV)	py(MeV)	pz(MeV)
0	1.31156	1.68245	90000	553441	123.674	14.18	-553547
1	3.19139	1.34227	80000	547196	13.5067	-28.3477	-547302
2	2.41764	0.530986	70000	541245	-33.5636	-154.284	-541350
3	-0.0879706	-2.53027	60000	533595	-223.091	-176.303	-533700
4	-5.11478	-6.02136	50000	509957	-108.224	-163.592	-510062
5	-7.51021	-8.04534	40000	502646	-86.478	-56.967	-502752
6	-8.36584	-9.29257	30000	495897	42.7511	6.51044	-496003
7	-5.87023	-10.1576	20000	486148	103.688	-41.4852	-486253
8	-2.24492	-11.3932	10000	464620	115.349	-140.234	-464726
9	-1.09027	-14.9072	0	459365	5.55904	-171.896	-459470
10	-2.281	-17.8855	-10000	449628	-181.248	-177.273	-449734
11	-6.02892	-19.9697	-20000	442409	-169.694	-62.756	-442515
12	-11.7818	-20.634	-30000	435622	-359.532	-61.6582	-435728
13	-18.9034	-24.4856	-40000	416504	-183.042	-294.161	-416610
14	-24.6099	-32.1792	-50000	406751	-183.121	-231.283	-406856
15	-29.1074	-35.1492	-60000	397980	-279.687	-2.6337	-398086
16	-36.6101	-36.1994	-70000	388318	-325.958	19.7288	-388423
17	-44.1776	-34.0617	-80000	382538	-368.601	94.7336	-382643
18	-53.3653	-33.0763	-90000	376677	-235.948	167.77	-376783
19	0	0	-100000	0	0	0	0
0	-2.62753	-0.409022	90000	552978	-176.795	48.3451	-553084
1	-6.41194	-1.01673	80000	546921	-188.07	-109.259	-547027
2	-10.685	-2.29756	70000	537762	-281.495	-22.3024	-537867
3	-14.4828	-3.78018	60000	522745	-147.592	2.57983	-522851
4	-19.5189	-3.12259	50000	514467	-251.339	23.8072	-514572
5	-24.7818	-3.96696	40000	505864	-264.202	-46.5459	-505970
6	-33.4539	-5.3884	30000	498209	-672.971	-98.2209	-498314
7	-46.3928	-6.24813	20000	484257	-488.3	-144.579	-484362
8	-56.6975	-9.62164	10000	475353	-466.98	-172.759	-475459
9	-64.2481	-12.9705	0	466880	-199.959	-116.085	-466985
10	-68.3316	-16.4569	-10000	458434	-196.518	-234.004	-458540
11	-75.4215	-24.0632	-20000	450534	-357.123	-399.141	-450639
12	-82.2834	-31.5565	-30000	442398	-264.357	-306.495	-442503
13	-88.9771	-38.9243	-40000	436735	-213.321	-179.556	-436841
14	-94.9486	-42.8128	-50000	430446	-326.467	-152.798	-430551
15	-99.3171	-48.7003	-60000	421477	-85.984	-282.881	-421583
16	-100.543	-57.9517	-70000	415411	-207.1	-359.378	-415516
17	-108.604	-68.0112	-80000	408461	-445.182	-495.002	-408566
18	-116.492	-83.483	-90000	402104	-344.483	-642.382	-402209
19	0	0	-100000	0	0	0	0
0	3.08634	-0.407942	90000	550831	230.055	-38.3175	-550937
1	6.82214	-0.514688	80000	542918	216.772	2.38597	-543024
2	9.86482	-1.30442	70000	533916	77.3162	-131.462	-534022
3	12.8767	-1.66894	60000	461736	54.1477	23.9385	-461841
4	15.5663	-1.7255	50000	442685	178.947	-47.5593	-442790
5	17.8394	-2.5448	40000	436750	8.93587	8.31645	-436856
6	19.3858	-3.64308	30000	428863	46.2474	-83.8442	-428969
7	22.16	-5.08917	20000	419000	3.06408	-55.3051	-419105
8	21.1521	-7.46499	10000	412531	-69.9989	-129.825	-412637
9	18.7013	-13.9393	0	406204	-105.219	-440.3	-406309
10	13.4623	-24.8584	-10000	399421	-215.15	-361.738	-399526
11	11.2648	-31.9768	-20000	391859	-11.7682	-259.062	-391965
12	9.57401	-36.7697	-30000	382794	-135.111	-99.0956	-382899
13	5.86303	-38.8495	-40000	376703	-140.101	-52.1678	-376808
14	2.75233	-39.942	-50000	370211	-130.787	-15.7299	-370316
15	-2.42951	-41.7467	-60000	364572	-151.771	-103.078	-364678
16	-4.23575	-46.825	-70000	316255	0.955889	-254.104	-316360
17	-6.55289	-57.7576	-80000	308700	-43.4163	-526.725	-308805
18	-10.8779	-71.9658	-90000	302226	-233.945	-357.152	-302331
19	0	0	-100000	0	0	0	0
0	2.73089	0.281254	90000	552750	266.55	-8.8555	-552856
1	6.2723	1.91185	80000	547333	148.582	118.376	-547439
2	9.94722	2.96702	70000	538373	191.821	-27.4162	-538479
3	12.1627	3.11436	60000	469535	125.797	135.307	-469641
4	15.3583	6.95647	50000	443178	247.069	222.507	-443284
5	19.2447	11.167	40000	436158	121.789	151.747	-436263
6	22.0815	15.6229	30000	430094	203.413	191.063	-430200
7	28.9027	23.9881	20000	423202	418.672	484.942	-423308
8	37.3391	36.6869	10000	416935	263.915	506.837	-417040
9	37.2846	52.8645	0	399374	21.2578	560.269	-399479
10	38.6663	68.6606	-10000	392053	-51.1274	582.402	-392158
11	39.9231	85.0956	-20000	386337	96.6599	691.43	-386442
12	45.6146	103.609	-30000	379532	304.121	644.405	-379637
13	54.5685	123.283	-40000	361457	384.667	793.862	-361562
14	64.0062	149.042	-50000	354898	331.482	940.56	-355002
15	73.9492	172.96	-60000	346508	354.259	742.452	-346613
16	85.344	196.653	-70000	336006	303.977	759.293	-336111
17	91.7227	216.125	-80000	330749	166.542	558.88	-330854
18	101.063	238.246	-90000	322871	306.754	716.366	-322976
19	0	0	-100000	0	0	0	0
0	-0.710498	1.72486	90000	553063	-56.4128	123.748	-553169
1	-3.68676	1.95227	80000	533097	-224.047	-186.045	-533202
2	-10.1516	-2.36937	70000	527400	-338.399	-230.365	-527506
3	-19.4322	-4.55303	60000	506333	-609.212	5.76723	-506438
4	-30.8995	-5.19757	50000	498598	-601.017	-66.5377	-498703
5	-44.0914	-7.61477	40000	491766	-608.409	-53.6973	-491872
6	-55.2421	-7.85104	30000	484574	-539.394	46.2684	-484679
7	-67.7452	-6.62769	20000	471267	-658.084	97.4983	-471372
8	-80.4054	-5.09663	10000	464106	-669.981	-10.5324	-464211
9	-100.595	-4.15728	0	447238	-1020.5	199.236	-447343
10	-123.821	1.06531	-10000	439198	-1031.35	313.561	-439302
11	-147.952	7.22949	-20000	431925	-913.859	325.699	-432030
12	-168.298	15.953	-30000	422873	-857.618	315.821	-422977
13	-186.736	25.3911	-40000	414622	-747.998	359.661	-414727
14	-204.06	32.6119	-50000	402010	-824.496	357.83	-402114
15	-223.789	42.2487	-60000	395735	-697.107	380.746	-395840
16	-240.618	55.3744	-70000	389939	-678.525	583.963	-390043
17	-263.878	71.2531	-80000	383481	-1047.13	550.218	-383585
18	-289.968	87.548	-90000	375601	-976.659	719.516	-375705
19	0	0	-100000	0	0	0	0
0	0.378987	0.562491	90000	552023	-81.5188	104.979	-552128
1	-2.96297	2.11641	80000	544700	-288.4	63.7162	-544805
2	-5.61458	2.72246	70000	538865	8.25431	-9.55138	-538971
3	-6.31716	3.89124	60000	504118	22.1151	238.474	-504223
4	-3.50603	5.94683	50000	498583	286.603	26.8732	-498689
5	-0.166782	5.23331	40000	461730	98.7091	-91.0889	-461836
6	1.69757	4.47898	30000	445718	148.127	-29.9573	-445823
7	4.09896	1.29594	20000	439368	46.7813	-208.345	-439474
8	2.4078	-0.581489	10000	434089	-189.49	0.655258	-434195
9	-2.65288	-1.46803	0	423034	-157.149	10.8077	-423140
10	-4.29521	2.90337	-10000	417435	-114.042	210.946	-417540
11	-8.8964	7.15398	-20000	411884	-282.666	206.064	-411989
12	-17.4756	14.1836	-30000	406371	-376.56	291.446	-406477
13	-24.9951	20.9642	-40000	400471	-259.458	283.443	-400576
14	-31.8923	27.8522	-50000	394049	-243.775	335.626	-394154
15	-41.4718	41.8265	-60000	387582	-541.061	633.124	-387687
16	-54.9101	57.9136	-70000	380632	-471.935	526.465	-380737
17	-66.3441	72.5841	-80000	373900	-354.635	556.318	-374006
18	-75.0753	85.0917	-90000	367895	-245.001	475.291	-368000
19	0	0	-100000	0	0	0	0
0	-0.400122	-0.907014	90000	546466	-58.4899	100.496	-546572
1	-3.00313	1.3569	80000	540486	-190.832	117.326	-540591
2	-7.04233	1.92167	70000	533101	-272.277	-57.8305	-533206
3	-14.2831	2.2151	60000	526522	-433.654	-6.80294	-526627
4	-22.5149	2.39182	50000	519571	-345.328	63.5951	-519676
5	-21.9401	0.684078	40000	261783	-15.4217	-11.7903	-261889
