LayerID	X(mm)	Y(mm)	Z_Plane(mm)	KinE(MeV)	px(MeV)	py(MeV)	pz(MeV)
0	1765.81	-2.67469	90000	109222	19015.6	-80.5076	-107661
1	3530.66	7.17277	80000	95933.2	16622.1	167.89	-94589.2
2	5277.95	10.2766	70000	88784.9	15308.8	-99.1459	-87562.3
3	7041.67	6.48557	60000	83340.6	14538.3	74.6886	-82169.9
4	8819.79	11.5897	50000	77773.4	13583.2	15.0153	-76685.2
5	0	0	40000	0	0	0	0
6	0	0	30000	0	0	0	0
7	0	0	20000	0	0	0	0
8	0	0	10000	0	0	0	0
9	0	0	0	0	0	0	0
10	0	0	-10000	0	0	0	0
11	0	0	-20000	0	0	0	0
12	0	0	-30000	0	0	0	0
13	0	0	-40000	0	0	0	0
14	0	0	-50000	0	0	0	0
15	0	0	-60000	0	0	0	0
16	0	0	-70000	0	0	0	0
17	0	0	-80000	0	0	0	0
18	0	0	-90000	0	0	0	0
19	0	0	-100000	0	0	0	0
0	1760.78	-6.79818	90000	108171	18788.4	-258.482	-106633
1	3511.42	-28.1545	80000	101175	17327.6	-232.006	-99787
2	5254.43	-43.532	70000	94638.9	16292.2	-206.572	-93333
3	7000.93	-71.0098	60000	88221.8	15352.4	-501.72	-86981.5
4	8761.16	-128.883	50000	81568.5	14152.7	-513.543	-80436.9
5	0	0	40000	0	0	0	0
6	0	0	30000	0	0	0	0
7	0	0	20000	0	0	0	0
8	0	0	10000	0	0	0	0
9	0	0	0	0	0	0	0
10	0	0	-10000	0	0	0	0
11	0	0	-20000	0	0	0	0
12	0	0	-30000	0	0	0	0
13	0	0	-40000	0	0	0	0
14	0	0	-50000	0	0	0	0
15	0	0	-60000	0	0	0	0
16	0	0	-70000	0	0	0	0
17	0	0	-80000	0	0	0	0
18	0	0	-90000	0	0	0	0
19	0	0	-100000	0	0	0	0
0	1761.1	-0.0597434	90000	107357	18595.7	6.72187	-105841
1	3533.05	8.845	80000	99533.8	17542.5	94.8091	-98082.9
2	5332.15	20.3065	70000	90038.7	16128.1	23.3685	-88689.8
3	7158.86	37.3223	60000	76016.4	13658.6	234.39	-74886.2
4	8987.05	72.0773	50000	67175.6	12133.1	234.738	-66177.7
5	0	0	40000	0	0	0	0
6	0	0	30000	0	0	0	0
7	0	0	20000	0	0	0	0
8	0	0	10000	0	0	0	0
9	0	0	0	0	0	0	0
10	0	0	-10000	0	0	0	0
11	0	0	-20000	0	0	0	0
12	0	0	-30000	0	0	0	0
13	0	0	-40000	0	0	0	0
14	0	0	-50000	0	0	0	0
15	0	0	-60000	0	0	0	0
16	0	0	-70000	0	0	0	0
17	0	0	-80000	0	0	0	0
18	0	0	-90000	0	0	0	0
19	0	0	-100000	0	0	0	0
0	1760.3	3.0535	90000	108972	18888.7	69.3746	-107429
1	3514.35	-2.12162	80000	103580	17804.2	-125.432	-102146
2	5266.17	-16.4362	70000	95159.3	16522.4	-325.439	-93820.6
3	7025.41	-54.6453	60000	87920.4	15052.9	-262.306	-86729
4	8769.95	-82.9302	50000	82717.6	14302.3	-176.838	-81578.7
5	0	0	40000	0	0	0	0
6	0	0	30000	0	0	0	0
7	0	0	20000	0	0	0	0
8	0	0	10000	0	0	0	0
9	0	0	0	0	0	0	0
10	0	0	-10000	0	0	0	0
11	0	0	-20000	0	0	0	0
12	0	0	-30000	0	0	0	0
13	0	0	-40000	0	0	0	0
14	0	0	-50000	0	0	0	0
15	0	0	-60000	0	0	0	0
16	0	0	-70000	0	0	0	0
17	0	0	-80000	0	0	0	0
18	0	0	-90000	0	0	0	0
19	0	0	-100000	0	0	0	0
0	1761.32	11.1148	90000	109118	18877.4	148.132	-107580
1	3501.22	34.4549	80000	103362	17578.4	302.602	-101963
2	5223.35	57.0976	70000	96945.8	16447.6	226.678	-95647.3
3	6951.9	75.7807	60000	91490.2	15764.9	144.465	-90228.8
4	8705.43	90.7553	50000	86033.9	14869.1	49.415	-84846.4
