LayerID	X(mm)	Y(mm)	Z_Plane(mm)	KinE(MeV)	px(MeV)	py(MeV)	pz(MeV)
0	0.188144	0.356546	90000	2.4706e+06	-101.71	177.277	-2.47071e+06
1	-0.445755	1.01374	80000	2.45273e+06	-227.167	191.36	-2.45284e+06
2	-1.1667	1.96504	70000	2.44012e+06	-235.479	305.985	-2.44023e+06
3	-2.32696	3.40449	60000	2.43324e+06	-244.316	471.451	-2.43334e+06
4	-3.50056	5.39373	50000	2.41924e+06	-346.118	555.052	-2.41935e+06
5	-5.28246	7.90993	40000	2.39945e+06	-373.084	564.582	-2.39956e+06
6	-6.31942	10.4835	30000	2.39108e+06	-280.48	611.017	-2.39118e+06
7	-7.12231	13.9233	20000	2.38179e+06	-69.5334	991.588	-2.38189e+06
8	-7.70845	17.9239	10000	2.37527e+06	-187.975	916.546	-2.37537e+06
9	-8.85855	22.1361	0	2.36564e+06	-314.17	1106.34	-2.36575e+06
10	-10.569	26.5678	-10000	2.35365e+06	-494.813	1044.17	-2.35376e+06
11	-12.5648	31.009	-20000	2.3475e+06	-444.041	1059.5	-2.3476e+06
12	-14.504	35.9241	-30000	2.31998e+06	-538.36	1125.09	-2.32008e+06
13	-16.3484	40.9083	-40000	2.3039e+06	-325.764	1256	-2.304e+06
14	-17.8244	46.1244	-50000	2.29613e+06	-358.109	1115.85	-2.29623e+06
15	-20.2232	50.7548	-60000	2.28845e+06	-544.405	1181.77	-2.28855e+06
16	-22.3826	56.2075	-70000	2.27672e+06	-475.132	1120.2	-2.27683e+06
17	-25.0508	60.8646	-80000	2.26106e+06	-717.044	1001.46	-2.26116e+06
18	-28.403	65.4626	-90000	2.23734e+06	-704.096	928.554	-2.23745e+06
19	0	0	-100000	0	0	0	0
0	0.363634	-0.381594	90000	2.45557e+06	124.183	42.8405	-2.45567e+06
1	0.742002	-0.28383	80000	2.42076e+06	-8.83417	38.9546	-2.42086e+06
2	0.904106	0.384024	70000	2.40376e+06	-4.28486	302.02	-2.40386e+06
3	0.938946	1.76767	60000	2.2376e+06	-42.311	329.672	-2.23771e+06
4	0.919551	3.24987	50000	2.22793e+06	-119.917	350.166	-2.22803e+06
5	1.07949	4.67871	40000	2.21856e+06	132.634	398.598	-2.21867e+06
6	1.40848	6.4065	30000	2.19871e+06	49.7421	265.57	-2.19882e+06
