LayerID	X(mm)	Y(mm)	Z_Plane(mm)	KinE(MeV)
8	-1.13355	4.72961	-80000	5.06449e+06
9	-0.138917	5.34756	-100000	5.01607e+06
0	-0.554766	-0.0689945	80000	5.60374e+06
1	-1.25723	0.642587	60000	5.5279e+06
2	-2.83047	1.04722	40000	5.49009e+06
3	-3.44233	0.84715	20000	5.43567e+06
4	-4.32589	0.163816	0	5.3221e+06
5	-5.37226	-0.750144	-20000	5.21534e+06
6	-6.97159	-2.56052	-40000	5.15244e+06
7	-8.97449	-4.95711	-60000	5.06146e+06
8	-11.2005	-7.40904	-80000	5.00482e+06
9	-13.8594	-8.88551	-100000	4.91313e+06
0	-0.736673	0.510155	80000	5.69806e+06
1	-0.936046	1.72077	60000	5.68207e+06
2	-0.822697	3.99373	40000	5.56648e+06
3	-0.72204	7.47532	20000	5.4276e+06
4	-1.25983	10.8603	0	5.31861e+06
5	-1.63015	14.9076	-20000	3.18865e+06
6	-3.8134	18.7192	-40000	3.1708e+06
7	-7.14602	22.2732	-60000	3.13935e+06
8	-12.0364	25.5077	-80000	3.11423e+06
9	-17.3926	28.3525	-100000	2.67524e+06
0	-0.704427	-0.556383	80000	5.12528e+06
1	-1.68425	-1.35731	60000	5.08926e+06
2	-2.04547	-3.38694	40000	5.04836e+06
3	-2.88186	-6.3426	20000	4.98106e+06
4	-4.93776	-9.77591	0	4.93693e+06
5	-7.79444	-12.82	-20000	4.91285e+06
6	-10.9297	-15.1506	-40000	4.85692e+06
7	-13.6895	-16.8019	-60000	4.8299e+06
8	-15.2899	-19.1695	-80000	4.81481e+06
9	-16.3192	-22.3064	-100000	4.78216e+06
0	-0.466074	0.108436	80000	5.67004e+06
1	-1.46768	0.240952	60000	5.64248e+06
2	-3.33687	0.257146	40000	5.59193e+06
3	-6.12519	-0.781312	20000	5.53694e+06
4	-9.64224	-2.44723	0	5.11983e+06
5	-13.736	-3.3969	-20000	5.04648e+06
6	-17.356	-3.7779	-40000	4.97847e+06
7	-20.619	-4.67659	-60000	4.89734e+06
8	-23.779	-5.6315	-80000	4.86658e+06
9	-27.3366	-6.22495	-100000	4.83609e+06
0	0.812148	0.0467205	80000	5.67458e+06
1	2.34045	-0.0372099	60000	5.53894e+06
2	4.03814	0.0948902	40000	5.1268e+06
3	5.67073	-0.408572	20000	5.08148e+06
4	5.95848	-2.50048	0	5.04131e+06
5	6.98099	-4.83459	-20000	4.99329e+06
6	8.48855	-7.83183	-40000	4.87126e+06
7	8.83596	-11.035	-60000	4.79851e+06
8	9.04305	-14.1783	-80000	4.74548e+06
9	10.0199	-18.7563	-100000	4.58811e+06
0	0.79863	-0.0581262	80000	5.61701e+06
1	1.73395	0.391441	60000	5.5758e+06
2	3.92101	1.04246	40000	5.53303e+06
3	7.1815	2.65882	20000	5.36339e+06
4	10.2774	5.43901	0	5.29822e+06
5	13.8674	9.06528	-20000	5.25668e+06
6	16.2385	13.0133	-40000	2.18349e+06
7	14.9722	17.474	-60000	2.10502e+06
8	9.97212	20.4496	-80000	2.08182e+06
9	3.6445	21.4371	-100000	2.03316e+06
0	0.0378683	-0.0723759	80000	5.65722e+06
1	-0.090504	-0.350556	60000	5.52397e+06
2	0.0752246	-0.855892	40000	5.50081e+06
3	1.3769	-1.17748	20000	5.45445e+06
4	2.71482	-0.797689	0	4.46861e+06
5	3.89684	-2.17308	-20000	2.69792e+06
6	5.49782	-3.95649	-40000	2.67811e+06
7	7.25085	-6.10387	-60000	2.65476e+06
8	8.8868	-9.62133	-80000	2.63376e+06
9	7.32332	-12.2607	-100000	2.59573e+06
0	0.0470743	0.00489572	80000	5.63446e+06
1	-0.498565	-0.339915	60000	5.58651e+06
2	-1.39894	-1.32049	40000	5.52274e+06
3	-1.99206	-2.12495	20000	5.49659e+06
4	-2.19911	-2.92041	0	5.45554e+06
5	-1.58133	-3.00657	-20000	5.29302e+06
6	-0.0443942	-3.45519	-40000	5.26767e+06
7	2.56572	-2.10198	-60000	5.23513e+06
8	4.81776	-0.651359	-80000	5.19106e+06
9	7.07489	0.883365	-100000	5.08827e+06
0	0.216244	0.385313	80000	5.70191e+06
1	1.52269	1.26763	60000	5.61201e+06
2	3.08878	1.99276	40000	5.56643e+06
3	3.37271	1.59006	20000	5.46037e+06
4	3.29729	0.74392	0	5.40609e+06
5	2.2365	-2.87782e-05	-20000	5.37694e+06
6	1.66628	-1.04431	-40000	5.35105e+06
7	1.59723	-1.81217	-60000	5.30808e+06
8	1.53581	-2.39362	-80000	5.27419e+06
9	1.04318	-3.23232	-100000	5.24008e+06
0	-0.195876	0.0249257	80000	5.67628e+06
1	-0.812038	-0.804351	60000	5.55136e+06
2	-0.422935	-1.73865	40000	5.49328e+06
3	0.153957	-2.87391	20000	5.44927e+06
4	0.936325	-4.20088	0	5.35079e+06
5	2.82154	-5.28866	-20000	5.29443e+06
6	4.2608	-7.89279	-40000	5.20214e+06
7	5.97691	-10.8597	-60000	4.41428e+06
8	8.63969	-13.0943	-80000	4.34477e+06
9	11.0561	-14.8858	-100000	4.2967e+06
0	0.635602	-0.357806	80000	5.61601e+06
1	1.32567	-0.497558	60000	5.59149e+06
2	2.2536	-0.824789	40000	5.56249e+06
3	2.80642	-0.104899	20000	5.54573e+06
4	3.32305	0.470722	0	5.52072e+06
5	3.98495	0.48635	-20000	5.45167e+06
6	4.58551	0.225951	-40000	5.35365e+06
7	6.32157	0.417484	-60000	5.31803e+06
8	8.38611	0.924006	-80000	5.30444e+06
9	11.0512	1.1989	-100000	5.26962e+06
0	0.254863	-0.523611	80000	5.40114e+06
1	0.096556	-1.69353	60000	5.31323e+06
2	-0.615533	-2.47526	40000	5.24825e+06
3	-2.17521	-4.20341	20000	5.23167e+06
4	-3.49354	-6.07835	0	5.18811e+06
5	-4.31793	-6.25843	-20000	5.1356e+06
6	-4.10999	-6.11805	-40000	5.11906e+06
7	-3.45202	-6.30596	-60000	5.08569e+06
8	-2.50098	-6.48724	-80000	5.0259e+06
9	-1.38363	-7.37478	-100000	4.90566e+06
0	-0.403372	0.681818	80000	5.61637e+06
1	-0.458355	1.4019	60000	5.56128e+06
2	0.340233	2.2433	40000	5.51737e+06
3	1.56508	3.6106	20000	5.46963e+06
4	2.28401	5.15663	0	5.39272e+06
5	1.94788	6.09166	-20000	5.33028e+06
6	1.72266	6.77339	-40000	5.24571e+06
7	2.45682	7.5956	-60000	5.20702e+06
8	4.33136	8.5001	-80000	5.16642e+06
9	6.48821	9.16261	-100000	5.13359e+06
0	0.114714	0.455256	80000	5.62746e+06
1	0.79452	1.96002	60000	5.56684e+06
2	2.44492	4.248	40000	5.53944e+06
3	4.43147	7.9474	20000	3.38936e+06
4	6.49155	14.0667	0	3.36781e+06
5	9.76995	19.8026	-20000	3.26956e+06
6	12.8932	26.1339	-40000	3.21956e+06
7	14.2349	32.0759	-60000	3.17657e+06
8	14.637	36.3919	-80000	3.06076e+06
9	16.0077	40.557	-100000	3.03606e+06
0	-0.590079	-0.788188	80000	5.68458e+06
1	-0.886852	-1.13582	60000	5.64275e+06
2	0.0223192	-1.28233	40000	5.57207e+06
3	1.11311	-1.6631	20000	5.312e+06
4	2.74659	-0.545055	0	5.21921e+06
5	4.48487	0.907086	-20000	5.18424e+06
6	6.23714	1.79638	-40000	5.10149e+06
7	7.96332	3.67327	-60000	5.05086e+06
8	9.7253	5.96277	-80000	4.84601e+06
9	12.2635	7.52412	-100000	4.81928e+06
0	0.202657	0.642186	80000	5.68483e+06
1	1.43954	2.46547	60000	5.64019e+06
2	2.6646	5.19844	40000	5.57235e+06
3	4.0806	8.13926	20000	5.08414e+06
4	4.96759	11.2748	0	4.99918e+06
5	5.47131	14.9252	-20000	4.96492e+06
6	6.15911	19.4255	-40000	4.93423e+06
7	7.1394	24.2411	-60000	4.41492e+06
8	9.01076	28.8342	-80000	4.07188e+06
9	10.3826	33.2782	-100000	4.02562e+06
0	-0.751238	0.211122	80000	5.67805e+06
1	-1.58473	1.03967	60000	5.54154e+06
2	-1.50892	1.70544	40000	5.47897e+06
3	-0.771952	1.71501	20000	5.44083e+06
4	0.00580864	1.26302	0	5.42413e+06
5	0.521208	0.641963	-20000	5.29619e+06
6	1.42358	-0.196648	-40000	5.24848e+06
7	1.41079	-0.495498	-60000	5.20356e+06
8	1.43618	-0.268879	-80000	5.18598e+06
9	2.28181	0.102209	-100000	5.15006e+06
0	0.00758643	-0.167279	80000	5.70484e+06
1	-0.451374	-1.1269	60000	5.68605e+06
2	-1.10974	-2.49304	40000	5.67268e+06
3	-2.39112	-3.84212	20000	5.57137e+06
4	-3.86854	-4.89912	0	5.47861e+06
5	-5.48391	-4.98914	-20000	5.42642e+06
6	-6.91509	-4.65801	-40000	5.20587e+06
7	-7.02873	-4.90575	-60000	5.10072e+06
8	-6.73413	-4.85559	-80000	5.07809e+06
9	-5.87783	-5.48148	-100000	4.82142e+06
0	-0.722263	0.338091	80000	5.70608e+06
1	-1.50377	0.922959	60000	5.67185e+06
2	-1.96203	2.15635	40000	5.58436e+06
3	-1.9038	4.02399	20000	5.55966e+06
4	-2.49682	5.6248	0	5.53224e+06
5	-3.3443	7.46764	-20000	5.48288e+06
6	-3.57313	9.48903	-40000	5.46598e+06
7	-3.72079	12.0823	-60000	5.40728e+06
8	-4.17863	15.2258	-80000	5.38403e+06
9	-5.47634	18.7488	-100000	5.35924e+06
0	-0.458582	-0.0564448	80000	5.59711e+06
1	-1.18058	0.163477	60000	5.52808e+06
2	-1.0487	0.363116	40000	5.15558e+06
3	-0.50563	0.627607	20000	5.11816e+06
4	0.041841	1.32194	0	5.0153e+06
5	1.0186	2.60092	-20000	4.97109e+06
6	2.57089	3.52566	-40000	4.76047e+06
7	5.36129	4.90411	-60000	4.73226e+06
8	9.19287	6.46916	-80000	4.55484e+06
9	13.527	8.29724	-100000	4.51261e+06
0	-0.0127847	0.152904	80000	5.66691e+06
1	0.0953657	0.549037	60000	5.63498e+06
2	0.688955	1.36541	40000	5.61066e+06
3	1.71426	2.76385	20000	5.56733e+06
4	2.69182	4.61352	0	5.50568e+06
5	4.39262	5.76743	-20000	5.46556e+06
6	5.43128	7.3969	-40000	5.44175e+06
7	6.72145	10.2051	-60000	5.3925e+06
8	8.25768	12.6084	-80000	5.24885e+06
9	9.94256	15.0402	-100000	5.14914e+06
0	-0.155675	0.546504	80000	5.69041e+06
1	-1.11746	0.780268	60000	5.61415e+06
2	-3.53593	0.813432	40000	5.53572e+06
3	-7.36722	1.13403	20000	5.48296e+06
4	-11.9056	2.19176	0	5.45987e+06
5	-17.9537	4.68075	-20000	5.40314e+06
6	-24.7592	6.04829	-40000	5.34838e+06
7	-32.4663	7.16651	-60000	5.31881e+06
8	-41.0927	7.95393	-80000	5.2218e+06
9	-49.7828	9.23328	-100000	5.20787e+06
0	-0.159986	0.0399313	80000	5.70823e+06
1	0.082243	1.05656	60000	5.65306e+06
2	1.13894	2.55852	40000	5.26115e+06
3	1.17178	4.54921	20000	5.24712e+06
4	1.08539	6.58322	0	5.21003e+06
5	1.38084	8.17484	-20000	5.16581e+06
6	1.11555	10.5753	-40000	5.14003e+06
7	0.335953	13.4984	-60000	5.05812e+06
8	-0.568174	16.3662	-80000	5.02591e+06
9	-1.6676	19.2919	-100000	4.98965e+06
0	-0.529725	0.861671	80000	5.64893e+06
1	-1.50889	1.29064	60000	5.53068e+06
2	-2.12019	1.72259	40000	5.46934e+06
3	-2.60164	1.35665	20000	5.0037e+06
4	-2.22637	1.70038	0	4.97475e+06
5	-1.69965	2.91926	-20000	4.94094e+06
6	-1.56883	3.13904	-40000	4.88268e+06
7	-0.778334	2.99107	-60000	4.85587e+06
8	1.05837	2.28672	-80000	4.83305e+06
9	4.39253	1.23699	-100000	4.79726e+06
0	0.0933211	0.687278	80000	5.64769e+06
1	0.742129	1.15384	60000	5.39713e+06
2	1.4858	0.849864	40000	5.35064e+06
3	1.75237	0.219094	20000	5.28758e+06
4	2.99067	-0.370318	0	5.14193e+06
5	3.99926	0.118489	-20000	5.09695e+06
6	5.0492	0.762436	-40000	4.94701e+06
7	5.65773	0.230642	-60000	4.92356e+06
8	6.10277	0.709069	-80000	4.72998e+06
9	5.96291	2.5548	-100000	4.65222e+06
0	0.247567	0.0877969	80000	5.62708e+06
1	0.524244	-0.454316	60000	5.5393e+06
2	-0.0533015	-1.67378	40000	5.51088e+06
3	-1.25796	-4.07286	20000	5.46416e+06
4	-2.87693	-6.53464	0	5.38869e+06
5	-4.4639	-9.86997	-20000	5.2947e+06
6	-6.49359	-13.8426	-40000	5.26914e+06
7	-7.80419	-16.8316	-60000	5.23629e+06
8	-10.2248	-19.412	-80000	5.14375e+06
9	-12.4707	-21.3339	-100000	5.11797e+06
0	-0.579285	-0.125811	80000	5.67686e+06
1	-1.24031	-0.0506969	60000	5.63844e+06
2	-1.21667	0.267903	40000	5.60422e+06
3	-1.08317	-0.0605957	20000	5.588e+06
4	-0.568584	0.0524144	0	5.56912e+06
5	0.266465	0.0302027	-20000	5.52873e+06
6	1.56491	0.174905	-40000	5.45429e+06
7	3.54991	0.565313	-60000	5.36632e+06
8	6.06044	1.15241	-80000	5.32527e+06
9	8.60014	1.98501	-100000	5.28957e+06
0	-0.749746	0.248729	80000	5.15266e+06
1	-2.21892	1.2307	60000	3.48061e+06
2	-4.54256	2.46783	40000	3.45802e+06
3	-6.63316	3.9115	20000	3.43725e+06
4	-9.87574	5.98112	0	3.4046e+06
5	-15.1294	8.44633	-20000	3.37727e+06
6	-23.4685	11.6516	-40000	3.32827e+06
7	-33.415	15.3642	-60000	3.27246e+06
8	-42.6078	18.2521	-80000	3.19291e+06
9	-50.9491	22.3015	-100000	3.17247e+06
0	-0.331004	-1.60064	80000	1.75048e+06
1	-2.66488	-7.24453	60000	1.72917e+06
2	-6.32294	-12.3176	40000	1.68216e+06
3	-10.1339	-18.6917	20000	1.66424e+06
4	-13.6048	-25.699	0	1.59152e+06
5	-16.8729	-34.7462	-20000	1.57882e+06
6	-18.508	-48.6123	-40000	1.55912e+06
7	-21.6454	-63.25	-60000	1.50329e+06
8	-25.424	-77.5864	-80000	1.48205e+06
9	-30.1616	-88.738	-100000	1.46238e+06
0	-0.143774	-0.317448	80000	5.40367e+06
1	-0.456112	-1.16428	60000	5.36119e+06
2	-0.666057	-2.40013	40000	5.3022e+06
3	-0.35096	-3.87118	20000	5.28338e+06
4	0.494942	-5.42251	0	5.25321e+06
5	2.15459	-7.25432	-20000	5.21379e+06
6	3.6199	-8.14855	-40000	5.17415e+06
7	3.84435	-8.15871	-60000	4.87694e+06
8	3.14895	-7.89416	-80000	4.65025e+06
9	2.94201	-6.97126	-100000	4.61605e+06
0	0.286637	-0.277155	80000	5.58853e+06
1	0.890563	-1.08166	60000	5.52391e+06
2	2.70836	-2.16761	40000	5.41424e+06
3	4.3651	-3.96353	20000	5.24107e+06
4	6.04152	-6.53538	0	5.22275e+06
5	7.35506	-9.24264	-20000	5.05577e+06
6	9.03809	-11.2331	-40000	4.94761e+06
7	10.0006	-13.4924	-60000	4.91703e+06
8	9.61815	-15.3501	-80000	4.85872e+06
9	9.77114	-17.3798	-100000	4.83752e+06
0	-0.159104	0.465803	80000	5.68445e+06
1	-0.851534	1.50166	60000	5.60924e+06
2	-1.46884	2.56473	40000	5.52341e+06
3	-2.11016	3.68733	20000	5.40805e+06
4	-2.98743	5.41754	0	5.38399e+06
5	-4.58161	7.40612	-20000	5.35734e+06
6	-6.03927	9.9814	-40000	5.26214e+06
7	-7.67261	12.056	-60000	5.19805e+06
8	-9.25997	14.1711	-80000	5.10568e+06
9	-10.28	15.5535	-100000	5.03548e+06
0	-0.535879	-0.023863	80000	5.62394e+06
1	-1.72406	-0.143677	60000	5.57552e+06
2	-3.40852	-0.289057	40000	5.5423e+06
3	-5.02728	-1.42551	20000	5.51981e+06
4	-8.36253	-2.5193	0	5.22867e+06
5	-11.4922	-3.24833	-20000	5.11632e+06
6	-15.0854	-2.2041	-40000	5.09491e+06
7	-19.4968	-0.998126	-60000	5.06027e+06
8	-25.4014	0.456689	-80000	5.04336e+06
9	-30.2222	2.01523	-100000	5.00023e+06
0	0.255687	0.194585	80000	5.66999e+06
1	1.09427	0.0111694	60000	5.65283e+06
2	1.55801	-0.962406	40000	5.59576e+06
3	1.67994	-2.09699	20000	5.56587e+06
4	1.47403	-4.02589	0	5.48276e+06
5	1.10902	-6.99072	-20000	5.41557e+06
6	0.386519	-10.0078	-40000	5.35928e+06
7	0.343794	-12.9608	-60000	5.32857e+06
8	0.985266	-16.0388	-80000	5.201e+06
9	-0.623292	-19.4903	-100000	5.05579e+06
0	0.489934	-0.488532	80000	5.58486e+06
1	1.83566	-2.45542	60000	5.55034e+06
2	4.33676	-3.84044	40000	5.48854e+06
3	6.82569	-5.68716	20000	5.41329e+06
4	9.39437	-7.69914	0	5.31645e+06
5	12.4132	-9.28866	-20000	5.2437e+06
6	14.9719	-10.3725	-40000	5.22329e+06
7	17.6641	-10.7334	-60000	5.1887e+06
8	19.4376	-11.0422	-80000	5.15774e+06
9	19.4258	-11.6899	-100000	5.09319e+06
0	-0.478057	0.878256	80000	5.6849e+06
1	-0.429263	2.23116	60000	5.65201e+06
2	-0.445131	3.91323	40000	5.56099e+06
3	0.174243	6.1578	20000	5.53908e+06
4	1.08624	8.23517	0	5.42193e+06
5	2.46301	10.2824	-20000	5.38887e+06
6	4.76015	13.0155	-40000	5.30089e+06
7	7.74496	15.904	-60000	5.27749e+06
8	11.6333	18.4722	-80000	5.18334e+06
9	15.9956	20.8988	-100000	5.16492e+06
0	0.371516	0.220383	80000	5.60592e+06
1	1.33726	0.841931	60000	5.52649e+06
2	1.93275	1.74091	40000	5.46136e+06
3	3.1856	2.49519	20000	5.37908e+06
4	4.74015	3.53369	0	5.22357e+06
5	5.64695	4.53881	-20000	5.15922e+06
6	6.42062	5.09091	-40000	5.02267e+06
7	7.61258	5.48252	-60000	4.89027e+06
8	9.05831	6.24053	-80000	4.85389e+06
9	10.767	6.39946	-100000	4.80884e+06
0	-0.401041	-0.164741	80000	5.60527e+06
1	-1.1929	-1.38112	60000	5.5836e+06
2	-1.41459	-3.60267	40000	5.53482e+06
3	-1.20875	-5.95518	20000	5.49477e+06
4	-1.08176	-8.1292	0	5.38543e+06
5	-0.446734	-9.64121	-20000	5.32513e+06
6	0.407064	-10.6323	-40000	5.27212e+06
7	0.782289	-12.4014	-60000	4.97561e+06
8	0.226006	-14.509	-80000	4.95321e+06
9	-1.52803	-15.8969	-100000	4.89528e+06
0	1.25671	-0.713557	80000	5.06241e+06
1	2.95662	-1.71967	60000	5.04497e+06
2	5.52429	-3.60735	40000	5.02201e+06
3	9.43227	-5.30115	20000	4.78278e+06
4	12.5019	-8.00258	0	4.73995e+06
5	14.6892	-11.0346	-20000	4.66304e+06
6	16.123	-14.468	-40000	4.60307e+06
7	17.7453	-18.6933	-60000	4.58963e+06
8	20.2287	-21.9953	-80000	4.56718e+06
9	22.7337	-24.2794	-100000	4.51376e+06
0	0.419149	-0.516931	80000	5.6477e+06
1	0.783654	-1.27991	60000	5.61888e+06
2	0.97962	-1.46139	40000	5.57036e+06
3	0.0378953	-1.51078	20000	5.54965e+06
4	-0.879858	-2.49504	0	5.5153e+06
5	-2.11903	-2.34176	-20000	5.44906e+06
6	-4.16287	-1.7981	-40000	5.42612e+06
7	-5.64815	-0.646227	-60000	5.39264e+06
8	-6.87983	1.27365	-80000	5.34095e+06
9	-8.41639	2.93192	-100000	5.31281e+06
0	-0.28907	-0.99817	80000	5.68769e+06
1	-0.981012	-2.43513	60000	5.6729e+06
2	-1.72465	-3.25845	40000	4.94791e+06
3	-2.7183	-3.78586	20000	4.9171e+06
4	-3.96698	-4.29079	0	4.83682e+06
5	-6.24079	-4.8241	-20000	4.79747e+06
6	-9.78965	-5.73909	-40000	4.77948e+06
7	-14.0174	-7.1934	-60000	4.71414e+06
8	-18.4257	-9.33538	-80000	4.55266e+06
9	-22.7979	-10.9474	-100000	4.52511e+06
0	0.00176278	-0.801803	80000	5.70729e+06
1	0.102586	-2.2608	60000	5.67635e+06
2	-0.445139	-3.11942	40000	5.57559e+06
3	-0.534147	-4.56848	20000	5.54728e+06
4	0.819409	-6.04915	0	5.46987e+06
5	2.1683	-7.23754	-20000	5.27933e+06
6	4.02794	-8.16961	-40000	4.88696e+06
7	5.50695	-8.81566	-60000	4.85865e+06
8	5.41387	-8.9122	-80000	4.78688e+06
9	4.73858	-8.40561	-100000	4.73143e+06
0	0.406601	-0.274317	80000	5.66293e+06
1	0.683264	-0.156664	60000	5.24681e+06
2	0.704002	0.718296	40000	5.04849e+06
3	-0.737015	1.19024	20000	4.98313e+06
4	-2.58455	0.732711	0	4.95417e+06
5	-4.61126	-0.611155	-20000	4.92813e+06
6	-6.7513	-2.39376	-40000	4.90453e+06
7	-8.49278	-3.01031	-60000	4.85724e+06
8	-9.41384	-3.14778	-80000	4.78646e+06
9	-10.0105	-3.77094	-100000	4.7586e+06
0	-0.0218956	0.409613	80000	5.66682e+06
1	0.517458	-0.524933	60000	5.63765e+06
2	1.4931	-2.26577	40000	5.6184e+06
3	2.52002	-4.17204	20000	5.41671e+06
4	3.19315	-6.11648	0	5.38966e+06
5	4.29612	-7.46435	-20000	5.24605e+06
6	5.29265	-8.85327	-40000	5.15898e+06
7	6.49951	-9.28032	-60000	5.10409e+06
8	7.59529	-9.72226	-80000	5.078e+06
9	8.67439	-11.0275	-100000	5.03403e+06
0	0.08684	0.321223	80000	5.62713e+06
1	-0.292018	0.339803	60000	5.52916e+06
2	-1.09784	1.0676	40000	5.513e+06
3	-2.03341	2.0725	20000	5.48757e+06
4	-3.5269	2.97813	0	5.45595e+06
5	-5.65349	3.45889	-20000	5.29911e+06
6	-8.31024	4.71947	-40000	5.14405e+06
7	-11.7817	6.43417	-60000	5.11637e+06
8	-14.6261	8.4716	-80000	5.09337e+06
9	-17.426	10.4766	-100000	5.04079e+06
0	-0.324086	0.172962	80000	5.52285e+06
