LayerID	X(mm)	Y(mm)	Z_Plane(mm)	KinE(MeV)	px(MeV)	py(MeV)	pz(MeV)
0	5.52696	-1.5109	90000	235422	237.249	-48.8078	-235528
1	15.0486	-3.43112	80000	223611	174.787	45.9536	-223717
2	19.0364	-1.87598	70000	217829	-38.2937	-20.2332	-217934
3	17.672	0.783396	60000	209835	2.85746	-37.1313	-209941
4	19.7695	-3.75885	50000	204178	19.421	-158.474	-204284
5	22.3023	-17.8186	40000	187345	15.7066	-413.973	-187451
6	27.5233	-36.9422	30000	178963	25.8788	-350.764	-179068
7	28.8753	-63.8773	20000	172908	-14.0333	-572.825	-173013
8	22.6636	-96.6481	10000	167052	-164.7	-513.736	-167156
9	13.3143	-133.002	0	147193	-208.959	-650.388	-147297
10	4.47361	-175.194	-10000	141293	1.90907	-535.106	-141398
11	-0.186908	-222.997	-20000	135452	-101.742	-772.653	-135555
12	-5.87319	-285.983	-30000	129684	-59.5831	-841.432	-129787
13	-19.31	-352.506	-40000	123738	-112.289	-700.584	-123842
14	-36.0311	-414.281	-50000	118289	-221.429	-598.289	-118393
15	-47.7523	-457.677	-60000	89586.3	-0.235972	-440.493	-89690.8
16	-53.324	-527.327	-70000	84012.6	12.9169	-704.054	-84115.2
17	-46.1766	-621.801	-80000	77513.4	41.3942	-702.331	-77615.8
18	-38.5031	-715.373	-90000	71551.1	17.8954	-588.494	-71654.3
19	0	0	-100000	0	0	0	0
0	-1.12472	-1.15981	90000	236010	-81.21	-113.392	-236115
1	-8.51725	-12.0641	80000	222444	-148.135	-180.535	-222550
2	-15.7897	-20.0193	70000	213985	-160.902	-198.996	-214091
3	-23.8743	-29.2425	60000	206817	-322.211	-175.924	-206922
4	-40.2894	-36.0566	50000	199280	-289.294	-198.786	-199386
5	-57.6757	-43.0409	40000	192542	-329.146	-53.8856	-192647
6	-74.2924	-45.0898	30000	186764	-326.27	95.5903	-186869
7	-90.3767	-34.9767	20000	180905	-294.109	316.198	-181010
8	-106.644	-25.2018	10000	172703	-245.328	111.889	-172808
9	-121.171	-18.22	0	165921	-269.209	128.43	-166027
10	-146.317	-16.745	-10000	159868	-383.308	96.8665	-159973
11	-169.87	-5.87899	-20000	148309	-367.343	132.185	-148414
12	-189.664	11.8234	-30000	142359	-220.342	266.523	-142464
13	-203.912	25.286	-40000	136691	-119.333	190.707	-136796
14	-194.641	42.3578	-50000	109880	225.163	260.107	-109985
15	-166.675	69.9546	-60000	103627	401.237	331.691	-103732
16	-130.176	109.44	-70000	96373	242.572	362.57	-96477.6
17	-105.034	153.816	-80000	86641.5	142.917	513.437	-86745.5
18	-91.7692	190.963	-90000	80018.2	90.0926	58.2477	-80123.7
19	0	0	-100000	0	0	0	0
0	5.61301	-5.91378	90000	234520	203.651	-157.294	-234625
1	20.5164	-11.8672	80000	228765	299.174	-147.587	-228871
2	26.5205	-18.3902	70000	223371	97.1789	-198.953	-223476
3	35.1746	-23.9097	60000	218106	171.618	-163.661	-218212
4	41.5287	-34.0009	50000	210508	84.4133	-227.668	-210614
5	45.2072	-42.7867	40000	204354	40.8018	-286.225	-204460
6	52.6059	-56.0099	30000	146304	254.621	-198.623	-146409
7	66.815	-74.4885	20000	140380	252.823	-373.437	-140485
8	90.3211	-99.0227	10000	135303	283.418	-337.172	-135408
9	111.545	-132.237	0	129674	358.534	-622.45	-129777
10	135.153	-175.219	-10000	124194	287.268	-521.425	-124298
11	159.674	-216.711	-20000	118122	369.927	-510.62	-118226
12	181.517	-267.375	-30000	111698	89.9937	-573.641	-111803
13	184.424	-313.839	-40000	104697	-12.578	-469.793	-104802
14	172.827	-354.196	-50000	97041.7	-225.915	-329.699	-97146.4
15	142.867	-392.934	-60000	90814	-287.583	-228.95	-90918.9
16	106.949	-412.114	-70000	85307.8	-452.759	-135.139	-85412.1
17	65.8277	-424.974	-80000	77595	-409.828	-131.01	-77699.4
18	26.1206	-452.619	-90000	72246.4	-253.947	-316.655	-72350.8
19	0	0	-100000	0	0	0	0
