LayerID	X(mm)	Y(mm)	Z_Plane(mm)	KinE(MeV)
0	0.197851	-0.171575	80000	6.85436e+06
1	0.470045	-0.310072	60000	6.79067e+06
2	0.0546108	-0.407292	40000	6.71264e+06
3	-1.23904	0.241297	20000	6.6795e+06
4	-2.61472	1.36545	0	6.63542e+06
5	-3.44432	2.40044	-20000	6.55317e+06
6	-3.94543	3.96253	-40000	6.44727e+06
7	-4.98911	5.06493	-60000	6.1914e+06
8	-6.56045	6.36619	-80000	6.08684e+06
9	-8.45142	7.96864	-100000	6.0515e+06
0	0.0458188	0.37989	80000	6.86945e+06
1	-0.126989	0.485067	60000	6.85227e+06
2	-0.0938399	0.301812	40000	6.81487e+06
3	-0.400971	-0.212253	20000	6.78623e+06
4	-0.21024	-0.807969	0	6.72418e+06
5	-0.292979	-1.42452	-20000	6.69499e+06
6	-0.658799	-2.14007	-40000	6.63722e+06
7	-1.54929	-3.1274	-60000	6.57645e+06
8	-2.59215	-4.00106	-80000	6.54852e+06
9	-3.2217	-3.34457	-100000	6.49306e+06
0	-0.211661	1.06814	80000	6.8048e+06
1	-0.786464	2.84127	60000	6.77398e+06
2	-2.03595	4.56384	40000	6.74967e+06
3	-3.30654	6.41841	20000	789911
4	-6.7818	10.9873	0	772121
5	-18.1964	25.5042	-20000	752513
6	-28.5303	42.2859	-40000	738237
7	-45.5016	62.9348	-60000	721519
8	-62.4801	82.7233	-80000	696235
9	-80.9939	105.632	-100000	672782
0	-0.325425	-0.0855629	80000	5.85572e+06
1	-0.847935	0.331236	60000	5.78813e+06
2	-1.59406	1.05184	40000	5.74885e+06
3	-2.53987	2.65269	20000	5.69946e+06
4	-2.32525	3.60206	0	5.66537e+06
5	-2.60293	5.02714	-20000	5.56771e+06
6	-3.66536	7.10196	-40000	5.52867e+06
7	-4.12854	8.58847	-60000	5.46965e+06
8	-4.03997	10.1276	-80000	5.40992e+06
9	-2.71408	11.1406	-100000	5.34223e+06
0	-0.253729	-0.149667	80000	6.86631e+06
1	-0.437305	-0.8361	60000	6.83136e+06
2	-0.514735	-1.56769	40000	6.81106e+06
3	-0.0936005	-1.88226	20000	6.7546e+06
4	0.824493	-2.47764	0	6.60763e+06
5	2.08942	-2.81782	-20000	6.16858e+06
6	3.05745	-2.48397	-40000	6.13079e+06
7	4.00376	-1.54138	-60000	6.10631e+06
8	4.65987	0.0131466	-80000	6.08151e+06
9	5.86435	1.28543	-100000	6.04851e+06
0	-0.347205	0.5662	80000	6.83813e+06
1	-0.951694	1.89301	60000	6.74028e+06
2	-0.622857	3.36356	40000	6.66258e+06
3	-0.574575	4.53443	20000	6.64294e+06
4	-0.310159	5.73977	0	6.01593e+06
5	-0.505284	6.84647	-20000	5.80358e+06
6	-0.898692	8.87951	-40000	5.77712e+06
7	-0.98025	10.4202	-60000	5.59828e+06
8	-1.51685	12.5494	-80000	5.4922e+06
9	-1.63655	14.7956	-100000	5.47704e+06
0	-0.283138	-0.0486824	80000	6.85163e+06
