LayerID	X(mm)	Y(mm)	Z_Plane(mm)	KinE(MeV)	px(MeV)	py(MeV)	pz(MeV)
0	-0.0168589	0.0193595	90000	7.53323e+06	10.6879	66.3081	-7.53334e+06
1	-0.0263057	0.0538315	80000	7.43774e+06	-42.2671	5.54868	-7.43785e+06
2	0.0550334	-0.00268673	70000	7.40995e+06	199.116	41.4994	-7.41005e+06
3	0.272929	-0.000980348	60000	7.38563e+06	173.11	-14.6599	-7.38574e+06
4	0.623264	0.0886723	50000	7.37712e+06	297.931	77.2826	-7.37723e+06
5	0.855506	0.0965432	40000	7.30509e+06	22.8706	-29.3969	-7.3052e+06
6	0.872117	0.124696	30000	7.28451e+06	46.2601	22.1504	-7.28462e+06
7	0.924626	0.0818123	20000	7.27387e+06	19.9088	-33.8008	-7.27398e+06
8	1.00715	-0.0118274	10000	7.19826e+06	25.4369	-75.4181	-7.19836e+06
9	0.997933	0.016631	0	7.17137e+06	63.4325	10.766	-7.17148e+06
10	1.01129	-0.161311	-10000	7.15726e+06	42.715	-187.358	-7.15736e+06
11	1.10855	-0.204875	-20000	7.12407e+06	4.0795	-107.14	-7.12418e+06
12	1.13374	-0.315031	-30000	7.01769e+06	1.35633	-115.094	-7.01779e+06
13	1.11557	-0.537623	-40000	7.00052e+06	-6.51316	-102.287	-7.00063e+06
14	0.879608	-0.756125	-50000	6.69719e+06	-222.469	-178.817	-6.69729e+06
15	0.474429	-0.940515	-60000	6.6839e+06	-306.66	-71.3122	-6.68401e+06
16	-0.0643987	-0.89321	-70000	6.6721e+06	-457.433	-38.2592	-6.6722e+06
17	-0.714532	-0.926343	-80000	6.65744e+06	-496.753	-28.5544	-6.65754e+06
18	-1.37133	-0.921113	-90000	6.62328e+06	-374.144	35.4885	-6.62338e+06
19	0	0	-100000	0	0	0	0
0	-0.0874866	0.172721	90000	7.51737e+06	-79.4325	176.451	-7.51747e+06
1	-0.249129	0.348752	80000	7.50033e+06	-73.558	185.822	-7.50043e+06
2	-0.337245	0.657059	70000	7.43942e+06	-83.9924	187.565	-7.43952e+06
3	-0.458153	0.948462	60000	7.43048e+06	-136.797	188.539	-7.43058e+06
4	-0.694642	1.29015	50000	7.41536e+06	-162.154	327.611	-7.41547e+06
5	-0.754309	1.64466	40000	7.30266e+06	117.534	153.634	-7.30277e+06
6	-0.681917	1.85755	30000	7.27899e+06	-10.4277	208.706	-7.27909e+06
7	-0.759067	2.17325	20000	7.26071e+06	52.301	234.198	-7.26081e+06
8	-0.989059	2.48305	10000	7.25188e+06	-326.509	414.439	-7.25199e+06
9	-1.44684	3.06959	0	7.14383e+06	-325.903	394.953	-7.14394e+06
10	-1.87416	3.75031	-10000	7.11186e+06	-263.897	408.913	-7.11197e+06
11	-2.30451	4.2446	-20000	6.93465e+06	-293.891	363.07	-6.93475e+06
12	-2.68549	4.77248	-30000	6.91757e+06	-267.346	384.866	-6.91768e+06
13	-2.96935	5.4503	-40000	6.90102e+06	-144.111	485.481	-6.90112e+06
14	-2.78672	6.53838	-50000	6.88003e+06	299.535	931.079	-6.88014e+06
15	-2.24296	7.97301	-60000	6.8667e+06	445.338	1128.53	-6.8668e+06
16	-1.55428	9.58612	-70000	6.81314e+06	333.115	1060.98	-6.81325e+06
17	-1.03385	11.2943	-80000	6.72731e+06	347.638	1199.91	-6.72742e+06
18	-0.552014	13.254	-90000	6.71171e+06	312.716	1285.9	-6.71182e+06
19	0	0	-100000	0	0	0	0
0	-0.02293	0.0475159	90000	7.50694e+06	11.9719	-43.533	-7.50705e+06
1	-0.0820573	-0.160923	80000	7.48041e+06	3.33482	-263.583	-7.48051e+06
2	-0.174106	-0.368959	70000	7.47207e+06	-47.0565	-239.528	-7.47217e+06
