LayerID	X(mm)	Y(mm)	Z_Plane(mm)	KinE(MeV)	px(MeV)	py(MeV)	pz(MeV)
0	-4.60261	11.6711	90000	140303	-158.979	275.592	-140408
1	-16.4335	22.594	80000	127014	-175.843	137.972	-127119
2	-21.787	25.5068	70000	99251.9	135.238	41.5385	-99357.4
3	13.4517	4.37662	60000	93740.9	382.935	-312.214	-93845.2
4	44.5151	-34.7735	50000	87771.3	193.962	-328.966	-87876.1
5	79.8541	-62.4508	40000	81222.9	314.065	-128.54	-81327.7
6	118.961	-92.2443	30000	74949.6	290.901	-296.657	-75054.1
7	170.051	-129.205	20000	68337.7	303.225	-261.778	-68442.1
8	219.181	-175.025	10000	62320.3	423.541	-241.357	-62424
9	295.289	-215.225	0	56926.9	547.459	-273.117	-57029.2
10	397.176	-246.552	-10000	47312.4	391.938	-114.832	-47416.2
11	482.502	-280.13	-20000	42019.9	269.003	25.3598	-42124.6
12	495.747	-277.961	-30000	26456.5	2.16795	5.63439	-26561.9
13	483.135	-318.048	-40000	20647.6	-24.3597	-192.226	-20752.1
14	385.78	-389.218	-50000	15264	-267.609	-25.1184	-15367
15	364.157	-500.603	-60000	9423.8	73.8958	-245.185	-9525.43
16	466.756	-1020.19	-70000	4064.59	102.995	-306.197	-4156.37
17	0	0	-80000	0	0	0	0
18	0	0	-90000	0	0	0	0
19	0	0	-100000	0	0	0	0
0	-3.2971	1.90324	90000	145189	-182.439	86.3593	-145295
1	-20.942	5.24864	80000	139368	-287.566	-49.1848	-139474
2	-41.9403	-6.29938	70000	133732	-294.144	-163.107	-133838
3	-47.9729	-16.7419	60000	128415	163.084	-213.735	-128520
4	-33.5004	-32.7042	50000	122165	320.724	-256.6	-122270
5	-2.53114	-46.7641	40000	115865	255.825	-74.3301	-115971
6	27.8565	-57.3103	30000	107958	294.637	-21.2732	-108063
7	62.2484	-53.7118	20000	102641	425.807	166.638	-102745
8	103.53	-39.5566	10000	91841.4	390.293	249.802	-91945.8
9	160.246	2.8332	0	85435.3	501.394	443.634	-85538.3
10	223.722	49.2467	-10000	79746	616.571	299.427	-79848.7
11	305.25	79.6053	-20000	73734.5	583.908	242.713	-73837.4
12	376.911	122.282	-30000	68491.7	577.991	332.628	-68594
13	479.111	184.021	-40000	62677.1	710.355	455.556	-62776.9
14	598.92	238.51	-50000	57526.3	700.712	271.784	-57626.9
15	730.023	275.137	-60000	52034.5	683.659	280.908	-52134.8
16	852.767	345.323	-70000	46103.5	504.775	384.052	-46204.7
17	967.564	431.434	-80000	40592.1	516.283	361.364	-40692.8
18	1070.24	520.54	-90000	33996.6	305.637	399.108	-34098.4
19	0	0	-100000	0	0	0	0
0	5.82977	-7.65373	90000	146521	232.304	-22.6528	-146626
1	24.982	-15.9709	80000	140554	205.743	-277.339	-140659
2	31.7124	-35.745	70000	131640	-16.8331	-200.112	-131746
3	37.5093	-57.5058	60000	122259	99.5665	-262.25	-122365
4	49.9692	-88.0616	50000	116271	174.769	-378.78	-116376
5	73.771	-127.425	40000	110971	379.911	-509.546	-111075
6	108.468	-183.259	30000	105197	319.361	-682.235	-105299
7	131.198	-258.463	20000	99375.1	77.2825	-738.515	-99477.9
8	141.494	-342.643	10000	93313.3	167.201	-816.631	-93415.2
9	159.595	-445.781	0	85695.2	40.6282	-897.109	-85796.1
10	167.708	-559.958	-10000	79968.8	-13.4001	-982.063	-80068.4
11	162.676	-682.453	-20000	72996.8	-62.4143	-850.521	-73097.4
12	154.029	-789.62	-30000	67222.9	-79.251	-729.631	-67324.4
13	122.963	-896.529	-40000	62040.3	-337.208	-649.631	-62141.6
14	60.27	-993.003	-50000	56558.4	-454.609	-491.544	-56660
15	-15.4933	-1085.12	-60000	50818.5	-337.155	-487.249	-50920.6
16	-67.7351	-1171.53	-70000	44764.1	-143.303	-365.267	-44867.9
17	-95.4468	-1210.01	-80000	32043.9	-90.956	-26.8947	-32149.3
18	-107.628	-1162.22	-90000	23511.8	-5.47538	248.522	-23615.9
19	0	0	-100000	0	0	0	0
0	-9.61625	-0.346195	90000	118465	-280.276	-79.4159	-118570
1	-43.7563	-9.36552	80000	111835	-408.249	-95.1297	-111939
2	-66.4215	-38.3484	70000	105497	-211.724	-246.984	-105602
3	-96.0855	-62.5525	60000	96097.3	-370.533	-218.23	-96201.9
4	-129.742	-74.6467	50000	90935.1	-207.921	-90.6061	-91040.5
5	-149.703	-86.8027	40000	85590.4	-133.599	-168.749	-85695.7
6	-170.372	-96.8517	30000	79192.4	-198.502	-63.0728	-79297.8
7	-183.077	-99.4993	20000	71978.2	37.6728	-55.0427	-72083.8
8	-149.554	-116.744	10000	66751.9	311.201	-234.254	-66856.3
9	-132.509	-160.127	0	58033.3	35.4294	-336.91	-58137.9
10	-135.392	-222.801	-10000	52398.6	6.14041	-498.249	-52501.7
11	-124.933	-358.773	-20000	47287.4	107.016	-717.216	-47387.4
12	-92.2216	-520.104	-30000	41995.8	144.68	-670.658	-42095.7
13	-35.5837	-660.374	-40000	34710.9	175.972	-515.174	-34812.2
14	24.7344	-824.017	-50000	28044.7	137.883	-553.755	-28144.4
15	93.4203	-1020.13	-60000	21281.3	168.238	-375.376	-21382.8
16	181.643	-1139.49	-70000	15454.6	231.268	-146.897	-15557.5
17	381.969	-1207.52	-80000	10380.6	328.812	-46.9464	-10480.5
18	597.713	-1315.86	-90000	5023.91	77.0444	-110.029	-5126.72
19	0	0	-100000	0	0	0	0
0	-4.45946	4.36829	90000	145769	-81.2579	112.877	-145874
1	-12.1275	7.8214	80000	139071	-145.786	-104.909	-139176
2	-19.0515	6.02745	70000	132650	-25.9062	-16.0366	-132756
3	-21.8992	5.21751	60000	124416	80.2547	-88.015	-124522
4	-10.7359	-8.69383	50000	116814	203.984	-201.924	-116919
5	2.55517	-24.3044	40000	111018	160.472	-209.271	-111123
6	17.4975	-35.7554	30000	105490	180.371	-57.8105	-105596
7	28.7902	-53.8432	20000	96130.2	72.8017	-264.661	-96235.4
8	36.7568	-79.3863	10000	90695.5	121.07	-234.724	-90800.7
9	53.7263	-106.295	0	85488.5	182.808	-302.277	-85593.4
10	66.3792	-149.222	-10000	79466	208.581	-381.615	-79570.4
