LayerID	X(mm)	Y(mm)	Z_Plane(mm)	KinE(MeV)	px(MeV)	py(MeV)	pz(MeV)
0	-0.075191	0.048027	90000	9.0774e+06	-113.793	53.1179	-9.07751e+06
1	-0.225102	0.227091	80000	8.75135e+06	60.7695	221.946	-8.75145e+06
2	0.0227251	0.512828	70000	8.74209e+06	328.696	197.337	-8.7422e+06
3	0.465592	0.902574	60000	8.71563e+06	389.037	441.898	-8.71574e+06
4	1.13901	1.29262	50000	8.40964e+06	644.987	342.048	-8.40975e+06
5	1.89117	1.72389	40000	8.33633e+06	591.662	376.723	-8.33643e+06
6	2.48407	2.25332	30000	8.31269e+06	537.285	376.688	-8.31279e+06
7	3.23753	2.68545	20000	8.2594e+06	588.499	347.825	-8.25951e+06
8	3.95515	3.19127	10000	8.23283e+06	443.829	445.088	-8.23293e+06
9	4.40724	3.7047	0	8.22512e+06	274.148	406.873	-8.22522e+06
10	4.78656	4.17219	-10000	8.08931e+06	374.586	342.465	-8.08942e+06
11	5.16453	4.5681	-20000	8.00408e+06	237.876	369.465	-8.00419e+06
12	5.56304	5.00685	-30000	7.96866e+06	390.901	410.166	-7.96876e+06
13	5.96518	5.37722	-40000	7.92723e+06	250.165	187.065	-7.92734e+06
14	6.18701	5.65274	-50000	7.9185e+06	169.035	308.63	-7.91861e+06
15	6.54054	6.05737	-60000	7.68911e+06	388.679	413.883	-7.68921e+06
16	7.04957	6.65199	-70000	7.68032e+06	494.896	593.388	-7.68043e+06
17	7.77613	7.48992	-80000	7.67024e+06	542.306	721.196	-7.67034e+06
18	8.32277	8.50983	-90000	7.50363e+06	426.097	760.276	-7.50374e+06
19	0	0	-100000	0	0	0	0
0	0.0221052	0.139984	90000	9.10134e+06	-52.6991	268.49	-9.10145e+06
1	-0.13301	0.534368	80000	9.0833e+06	-169.603	433.145	-9.08341e+06
2	-0.278595	0.96501	70000	9.07234e+06	-67.7162	462.105	-9.07244e+06
3	-0.310981	1.43085	60000	9.055e+06	94.3241	495.763	-9.0551e+06
4	-0.280639	1.99761	50000	8.98857e+06	-104.871	638.736	-8.98868e+06
5	-0.406852	2.7189	40000	8.97628e+06	-13.718	656.007	-8.97639e+06
6	-0.557275	3.40927	30000	8.87022e+06	-124.876	608.97	-8.87033e+06
7	-0.617554	4.06527	20000	8.78734e+06	-34.1166	582.064	-8.78744e+06
8	-0.559598	4.85334	10000	8.75314e+06	154.331	783.859	-8.75325e+06
9	-0.450555	5.73198	0	8.74616e+06	86.5461	746.901	-8.74627e+06
10	-0.342537	6.58033	-10000	8.72779e+06	102.521	792.857	-8.72789e+06
11	-0.221032	7.52082	-20000	8.71683e+06	108.56	764.783	-8.71693e+06
12	0.030519	8.2331	-30000	8.70668e+06	271.031	435.024	-8.70679e+06
13	0.205681	8.80925	-40000	8.53872e+06	113.67	549.694	-8.53883e+06
14	0.346375	9.43352	-50000	8.46747e+06	178.052	571.109	-8.46757e+06
15	0.554669	10.1192	-60000	8.40917e+06	172.544	579.4	-8.40928e+06
16	0.672	10.8059	-70000	8.36277e+06	63.129	614.56	-8.36287e+06
17	0.717288	11.4132	-80000	8.27527e+06	63.031	368.942	-8.27537e+06
18	0.737285	11.882	-90000	8.26779e+06	56.9505	295.653	-8.2679e+06
19	0	0	-100000	0	0	0	0
0	0.032131	0.0510313	90000	9.06093e+06	58.306	45.195	-9.06104e+06
1	0.00455888	0.0648517	80000	9.03074e+06	-9.40444	-62.437	-9.03084e+06
2	-0.083061	0.0383233	70000	8.9821e+06	4.93665	-48.8883	-8.98221e+06
3	-0.0447084	0.0811795	60000	8.83356e+06	154.682	99.6744	-8.83367e+06
4	0.0579805	0.112851	50000	8.78315e+06	-43.9703	-101.976	-8.78325e+06
5	-0.196921	0.016965	40000	8.77294e+06	-338.774	-40.8218	-8.77305e+06
6	-0.501752	-0.0474929	30000	8.76015e+06	-180.063	-20.7859	-8.76026e+06
7	-0.666126	0.0239044	20000	8.73888e+06	-205.558	119.93	-8.73899e+06
8	-0.946839	0.190948	10000	8.70848e+06	-200.939	143.046	-8.70859e+06
9	-1.25917	0.423924	0	8.6937e+06	-406.302	176.354	-8.6938e+06
10	-1.74369	0.644819	-10000	8.64715e+06	-369.13	192.464	-8.64725e+06
11	-2.14329	0.917406	-20000	8.63503e+06	-385.859	247.83	-8.63513e+06
