LayerID	X(mm)	Y(mm)	Z_Plane(mm)	KinE(MeV)
0	-2.40766	-3.14095	80000	963417
1	-5.54087	-7.67653	60000	947594
2	-12.0085	-8.73352	40000	928587
3	-22.6585	-11.9477	20000	907719
4	-31.5219	-9.94327	0	892888
5	-41.6308	-1.01481	-20000	873568
6	-55.0882	11.3292	-40000	857842
7	-67.9295	23.1842	-60000	843354
8	-85.1159	35.9057	-80000	826880
9	-105.102	51.8132	-100000	812447
0	-2.42637	-1.45836	80000	947246
1	-7.70314	-3.5045	60000	932521
2	-13.0352	-12.4073	40000	918272
3	-18.4408	-19.1009	20000	900305
4	-29.6557	-22.1135	0	861109
5	-45.3982	-23.1036	-20000	846131
6	-54.7803	-18.44	-40000	481105
7	-60.0422	-7.96294	-60000	447936
8	-60.941	-5.30966	-80000	253187
9	-63.9379	-4.41557	-100000	241490
0	-2.06171	2.15437	80000	957999
1	-2.32199	7.21192	60000	938090
2	-7.72104	6.34039	40000	609143
3	-6.78054	-0.791665	20000	593549
4	-5.50853	-7.23332	0	576455
5	-2.68802	-15.0583	-20000	563638
6	5.40706	-23.0085	-40000	543701
7	13.4781	-31.9007	-60000	524783
8	18.3595	-29.9268	-80000	510645
9	30.5859	-21.5961	-100000	492728
0	-3.62502	1.60239	80000	965721
1	-12.9771	1.67313	60000	934907
2	-22.6931	1.92977	40000	921064
3	-33.9624	3.10292	20000	905828
4	-42.6303	-0.614171	0	738812
5	-52.3145	-6.39441	-20000	717053
6	-58.3193	-16.0835	-40000	682228
7	-60.7599	-25.808	-60000	663841
8	-58.8953	-39.852	-80000	644365
9	-55.602	-53.3295	-100000	625895
0	-0.625356	-3.66378	80000	939250
1	-5.15539	-9.94507	60000	914924
2	-18.0852	-19.0113	40000	901900
3	-33.5643	-23.6794	20000	885716
4	-49.2632	-24.1728	0	871637
5	-60.0013	-18.4786	-20000	703238
6	-66.1137	-5.54266	-40000	669679
7	-76.9123	9.97934	-60000	642594
8	-94.7274	23.7637	-80000	630448
9	-109.834	34.9925	-100000	616329
0	-1.36423	-0.896001	80000	954615
1	3.4714	-4.43476	60000	924942
2	8.2294	-15.8202	40000	900641
3	7.43888	-27.2848	20000	882743
4	5.87839	-40.0137	0	847721
5	4.3333	-50.9832	-20000	833447
6	-2.62602	-63.3078	-40000	777304
7	-6.42108	-70.7902	-60000	752263
8	-12.5806	-77.5805	-80000	741281
9	-26.8931	-84.4053	-100000	724844
0	0.658718	0.751408	80000	955594
1	3.01482	4.01278	60000	938519
2	10.1823	2.76945	40000	918679
3	19.0999	0.245013	20000	905071
4	24.0034	-8.55248	0	888849
5	21.5391	-20.3399	-20000	858194
6	14.9061	-30.023	-40000	842763
7	4.72557	-39.713	-60000	813760
8	-6.48675	-52.5659	-80000	800672
9	-19.9937	-70.5632	-100000	783170
0	-1.97894	-0.941709	80000	956037
1	-6.69826	-11.2164	60000	936591
2	-5.52801	-17.7854	40000	904187
3	-6.56384	-21.839	20000	885169
4	-7.02696	-21.5768	0	868530
5	-1.62172	-32.5137	-20000	824537
6	2.38881	-53.5881	-40000	801027
7	4.28043	-73.4299	-60000	770655
8	3.34649	-96.6961	-80000	740419
9	-2.41417	-124.057	-100000	727529
0	-2.89466	-3.1106	80000	841066
1	-8.757	-10.0443	60000	670136
2	-8.36863	-17.49	40000	656440
3	-13.702	-16.8169	20000	643933
4	-17.6147	-11.307	0	597924
5	-19.7804	-8.5791	-20000	584908
6	-26.2705	-2.84323	-40000	569492
7	-32.7147	-2.88291	-60000	555293
8	-30.5794	-7.02212	-80000	502682
9	-37.1516	3.1994	-100000	488479
0	-3.85442	0.731893	80000	946847
1	-8.34214	-1.78652	60000	930525
2	-15.0888	-6.91749	40000	910832
3	-20.3151	-9.38288	20000	891413
4	-24.5221	-13.23	0	877316
5	-31.5247	-22.82	-20000	863075
6	-38.804	-33.4446	-40000	834252
7	-42.3583	-41.1012	-60000	815410
8	-38.7006	-51.2556	-80000	778734
9	-28.1896	-56.6579	-100000	752257
0	-1.15888	2.63244	80000	952412
1	-0.0122657	8.08224	60000	936190
2	4.57556	10.3686	40000	919873
3	6.60801	13.5297	20000	896760
4	6.84305	13.6971	0	882276
5	5.67079	10.8794	-20000	863338
6	0.527202	1.313	-40000	838264
7	-10.1236	-3.8514	-60000	815779
8	-22.7	-5.9768	-80000	785315
9	-36.3195	-10.4796	-100000	773145
0	-0.334297	0.849607	80000	963361
1	-0.717454	3.1372	60000	944690
2	-3.95849	1.4501	40000	929889
3	-6.88522	-1.98437	20000	909827
4	-5.60614	-8.24504	0	895926
5	-3.74326	-8.63533	-20000	878040
6	-1.58383	-8.91611	-40000	854904
7	5.33987	-9.50581	-60000	828260
8	9.88998	-9.1222	-80000	814654
9	11.7881	-2.97104	-100000	793442
0	-3.27244	-1.08958	80000	900334
1	-7.57819	0.354815	60000	887671
2	-7.03608	6.25046	40000	866306
3	-2.50932	17.5625	20000	841687
4	4.91883	29.6267	0	820974
5	15.9577	44.3647	-20000	808002
6	25.2153	58.9024	-40000	794141
7	33.6312	72.0479	-60000	781591
8	39.869	86.2586	-80000	766464
9	51.5101	96.279	-100000	748229
0	0.841227	0.0449262	80000	961060
1	2.35783	-4.01792	60000	949640
2	3.2285	-8.3905	40000	927863
3	7.51445	-7.32896	20000	911383
4	18.7849	-4.11268	0	898194
5	35.527	-0.304493	-20000	886279
6	54.8124	0.593108	-40000	865731
7	71.1007	0.718485	-60000	852374
8	85.5833	-0.153848	-80000	836952
9	97.8134	1.75443	-100000	816793
0	1.41595	0.679386	80000	963318
1	6.92945	-2.13827	60000	949941
2	16.3361	-5.27842	40000	936769
3	23.8334	-5.06159	20000	909399
4	30.5715	-5.00381	0	857055
5	27.3458	-2.49223	-20000	812626
6	22.2447	-2.4716	-40000	793292
7	17.4379	-10.566	-60000	775995
8	13.2986	-13.1645	-80000	716334
9	14.9427	-10.5392	-100000	696180
0	-4.59261	0.398378	80000	960029
1	-9.00479	-4.27458	60000	927384
2	-7.73907	-9.11157	40000	746493
3	-11.9989	-6.59565	20000	728235
4	-14.5633	4.75464	0	649914
5	-22.6717	14.5371	-20000	637179
6	-38.9765	17.4285	-40000	623949
7	-57.9009	15.7649	-60000	610460
8	-85.2226	19.5254	-80000	589992
9	-117.904	19.3094	-100000	576709
