LayerID	X(mm)	Y(mm)	Z_Plane(mm)	KinE(MeV)
0	-0.181031	-0.709009	80000	2.90427e+06
1	-0.148103	-1.75346	60000	2.87569e+06
2	0.259646	-2.24874	40000	2.85522e+06
3	-0.473173	-3.29627	20000	2.81385e+06
4	0.294051	-3.79788	0	2.49469e+06
5	1.72625	-4.4982	-20000	2.46923e+06
6	3.20611	-5.37706	-40000	2.43312e+06
7	7.04117	-9.0905	-60000	2.41772e+06
8	13.6382	-13.5508	-80000	2.32643e+06
9	20.377	-18.1647	-100000	2.29927e+06
0	0.683904	-1.72474	80000	2.9639e+06
1	1.47922	-2.81062	60000	2.90544e+06
2	1.52176	-3.79125	40000	2.86643e+06
3	0.267079	-3.07769	20000	2.85004e+06
4	-1.24809	-3.88581	0	2.83407e+06
5	-4.8228	-3.04498	-20000	2.79129e+06
6	-8.82641	-2.33314	-40000	2.76629e+06
7	-12.1692	-0.670827	-60000	2.75238e+06
8	-15.5607	0.574163	-80000	2.70938e+06
9	-19.3324	2.71136	-100000	2.68939e+06
0	0.818058	0.412466	80000	2.96715e+06
1	2.47387	0.971353	60000	2.77863e+06
2	2.9166	-0.589505	40000	2.70344e+06
3	3.5945	-1.23596	20000	2.65742e+06
4	2.17895	0.414633	0	2.63181e+06
5	-0.0832455	3.28692	-20000	2.60997e+06
6	-1.33875	8.4529	-40000	2.4459e+06
7	-0.616283	13.937	-60000	2.41973e+06
8	0.618785	18.545	-80000	2.3955e+06
9	0.73727	23.0505	-100000	2.35585e+06
0	-0.0551543	0.984997	80000	2.3096e+06
1	-1.78465	2.28892	60000	2.27981e+06
2	-3.27243	3.99509	40000	2.24753e+06
3	-3.6683	4.71939	20000	2.20243e+06
4	-3.84848	7.80488	0	1.79436e+06
5	-5.83471	11.3411	-20000	798778
6	-3.15846	19.9072	-40000	763876
7	3.44307	28.3444	-60000	749845
8	18.4489	34.848	-80000	737523
9	41.4953	38.5509	-100000	717744
0	1.12384	-0.306792	80000	2.92542e+06
1	2.83372	-0.0725732	60000	2.8219e+06
2	6.78006	0.014895	40000	2.79937e+06
3	10.9831	0.469506	20000	2.75749e+06
4	16.0513	1.6726	0	2.71877e+06
5	22.8211	3.362	-20000	2.70407e+06
6	28.025	4.34507	-40000	2.63234e+06
7	33.3212	4.5	-60000	2.54596e+06
8	39.7371	5.18279	-80000	2.5326e+06
9	44.8258	6.13309	-100000	2.47317e+06
0	1.51722	-0.185261	80000	2.94178e+06
1	3.98247	1.33675	60000	2.92347e+06
2	5.72572	1.88133	40000	2.85133e+06
3	6.5745	2.50841	20000	2.81966e+06
4	8.23792	0.901754	0	2.74937e+06
5	10.5115	-0.246273	-20000	2.73564e+06
6	12.2359	-1.88745	-40000	2.70561e+06
7	14.7649	-4.67495	-60000	2.60344e+06
8	18.7364	-7.53339	-80000	2.56444e+06
9	24.7498	-10.8974	-100000	2.53582e+06
0	-0.296459	0.724328	80000	2.73624e+06
1	0.146239	1.47988	60000	2.72288e+06
2	1.1335	2.07905	40000	2.53481e+06
3	2.10701	0.764141	20000	2.51611e+06
4	3.78092	0.187393	0	2.47563e+06
5	8.80972	1.88239	-20000	2.43258e+06
6	15.3686	3.76031	-40000	2.39736e+06
7	21.7444	5.84515	-60000	2.37052e+06
8	28.8771	5.05698	-80000	2.3414e+06
9	35.5702	5.99116	-100000	2.21559e+06
0	0.117443	0.178026	80000	2.96272e+06
1	-0.836701	0.166283	60000	2.8521e+06
2	-1.57982	1.97644	40000	2.80312e+06
3	-3.13815	3.86788	20000	2.73344e+06
4	-2.34274	4.31024	0	2.69077e+06
5	-0.889025	5.2643	-20000	2.66322e+06
6	0.61249	4.62024	-40000	2.59368e+06
7	2.22616	5.66596	-60000	2.56443e+06
8	2.28395	6.93535	-80000	2.5153e+06
9	4.08323	10.1884	-100000	2.48606e+06
0	1.07888	1.33888	80000	2.95473e+06
1	2.57846	2.44884	60000	2.90458e+06
2	4.35436	3.00955	40000	2.85834e+06
3	4.05975	2.78123	20000	2.81456e+06
4	3.09748	1.80351	0	2.74926e+06
5	4.48156	-0.924431	-20000	2.71721e+06
6	6.45428	-2.81462	-40000	2.65987e+06
7	9.5808	-4.45134	-60000	2.63761e+06
8	13.5839	-5.0067	-80000	2.62019e+06
9	16.3135	-6.45901	-100000	2.59482e+06
0	-0.714105	-1.51012	80000	2.95777e+06
